capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.0,0.9483274543216561,1.0,clean,0.31308053348697845,0.6162609001469401,0.30393896249051194,0.2772491504426413,0.6186596364658943,0.2920517607780693,0.5318409252132928,0.37179932035411306,True,25.52722874863781,0.45577472870116587,0.6869194665074408,0.9858042704343225,0.4165217311764418,0.5273764075723645,gamma
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.256,0.9302410543797934,1.0,clean,0.3153292715096521,0.6140224303956167,0.30726361879757885,0.27758492083578523,0.6149601949010365,0.2921158922345319,0.53559895861,0.37206793666862814,True,27.925938567430094,0.4759064367842117,0.6775497247462657,0.7352859524983832,0.4268358365272601,0.5157430031994366,gamma
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.512,0.9367453721963652,1.0,clean,0.32205454455295446,0.6094412361805129,0.31456888946789496,0.2792943785776252,0.6129091249717976,0.29436860777645535,0.5428644593678437,0.37343550286210014,True,30.505640214767904,0.522884173032984,0.6566487574710987,0.5329212421962816,0.4080376672451965,0.5294133088262772,gamma
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.768,0.9665453561546039,1.0,clean,0.3025073572756219,0.6210355168829236,0.3219742243941741,0.2850415087132333,0.6190287816943615,0.27674285618097527,0.5507520784060261,0.3780332069705867,True,31.854813192539073,0.3168428282156523,0.7593920690975443,0.5855231359938877,0.44929280824291085,0.5030955878927895,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.024,1.0,1.0,clean,0.2936010850585675,0.6244246445859725,0.32619744655203153,0.28774159905005026,0.6191268179695445,0.26837907143772316,0.5558722460238557,0.38019327924004026,True,31.662524126421758,0.36128114252163296,0.7346021102905205,0.7622188779898608,0.4598289915109914,0.48620239801335624,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.28,1.0,1.0,clean,0.2985623356778795,0.6193428287505706,0.3223402193411653,0.28444278448195803,0.6129271846799451,0.2734889164069219,0.5530185150384177,0.37755422758556645,True,28.101014850446976,0.4583062144538059,0.6857270373555243,1.1736689919806553,0.4604131122000784,0.4818340918878009,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.536,1.0,1.0,clean,0.3164315710821973,0.6056321238237833,0.31070355260553373,0.27641944540898267,0.6038168829511268,0.290880307077798,0.5423211127803247,0.37113555632718614,True,23.245159338444413,0.5949408048897336,0.6269825167984663,1.2834416530646846,0.4555121542577348,0.4786219740737131,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.792,1.0,1.0,clean,0.32435264035744843,0.5979073941182733,0.29826444727765866,0.27273864900436057,0.5978905947863729,0.3022452933568428,0.5297753300109376,0.36819091920348845,True,19.862370504598413,0.5371278468774694,0.65056397359986,1.3321364913708715,0.4304508782011599,0.4900670872921852,gamma
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,2.048,1.0,1.0,clean,0.32794557805973906,0.594105778809136,0.29033859357378067,0.2703763633988339,0.5938124183268665,0.30845639148262183,0.5218393593311006,0.36630109071906714,True,20.791344280655544,0.5135994201246874,0.6606767858784082,1.3748209212479374,0.4363281730023659,0.4898918089635873,gamma
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,2.304,1.0,1.0,clean,0.33023562253604355,0.5908562190349829,0.2866714966526701,0.2643869515432391,0.5911357498626415,0.31015433202781456,0.5204778776710494,0.3615095612345913,True,24.738113224746847,0.5094053235402636,0.6625125699489594,1.573751955844218,0.5160074179797127,0.4336170124508683,delta
