freq_hz,psd_v2_per_hz
67.5,9.165119188098666e-17
67.75,7.829441518878046e-17
68.0,5.677525895273747e-17
68.25,6.649094450087225e-17
68.5,7.025926465552443e-17
68.75,8.609143052542573e-17
69.0,7.646591193337406e-17
69.25,7.265967398782387e-17
69.5,6.68583529468107e-17
69.75,7.199696694546218e-17
70.0,6.563205748006812e-17
70.25,6.293238771701367e-17
70.5,4.225065092713849e-17
70.75,3.633112852882071e-17
71.0,2.201908959654858e-17
71.25,3.511180039568496e-17
71.5,3.649680363860673e-17
71.75,4.7427480489574706e-17
72.0,5.4952733152138386e-17
72.25,5.4849737083760253e-17
72.5,6.465731582897706e-17
72.75,6.217694896889192e-17
73.0,5.463070288260629e-17
73.25,5.648755262734069e-17
73.5,4.4371349439021336e-17
73.75,4.692651233885043e-17
74.0,5.596158384287437e-17
74.25,6.629874215152344e-17
74.5,7.841379038125865e-17
74.75,9.780495301981411e-17
75.0,1.0266719951931463e-16
75.25,1.1398372081069157e-16
75.5,1.0924894916470571e-16
75.75,1.0558215665157186e-16
76.0,1.0708892590299287e-16
76.25,1.0822449259758879e-16
76.5,1.532122315736611e-16
76.75,1.833915961812226e-16
77.0,2.0650955557766323e-16
77.25,2.427213809593269e-16
77.5,2.252126746344511e-16
77.75,2.0437508818029373e-16
78.0,2.0392423766027656e-16
78.25,1.7022924401343866e-16
78.5,2.1192431136221654e-16
78.75,2.3185255556622774e-16
79.0,2.833327833760972e-16
79.25,3.2200702627096484e-16
79.5,3.344042099419264e-16
79.75,3.5764639306496597e-16
80.0,3.2898297321649167e-16
80.25,2.7836879843691683e-16
80.5,2.906708206972004e-16
80.75,2.5548805654941797e-16
81.0,2.961166875978861e-16
81.25,3.4052937934580327e-16
81.5,3.9029771621229493e-16
81.75,4.399404198529122e-16
82.0,4.3799164010974593e-16
82.25,3.956878292943076e-16
82.5,3.8873134801584296e-16
82.75,3.0798207614983493e-16
83.0,3.413217714090917e-16
83.25,3.4526042892078753e-16
