freq_hz,psd_v2_per_hz
56.25,1.278689849804308e-15
56.5,1.1892405226098346e-15
56.75,1.1561263932033572e-15
57.0,1.13094824201407e-15
57.25,1.223295556098028e-15
57.5,1.0861170605740226e-15
57.75,1.1420581181810558e-15
58.0,1.0862263339451393e-15
58.25,1.1087041517393705e-15
58.5,1.0690056474687712e-15
58.75,1.0713336366800607e-15
59.0,1.182854091349662e-15
59.25,1.1249455456964031e-15
59.5,1.1420370307403158e-15
59.75,1.1926496038321189e-15
60.0,1.1062401435681401e-15
60.25,1.1180370074246676e-15
60.5,1.2110233257068672e-15
60.75,1.1335712284423419e-15
61.0,1.185966514928141e-15
61.25,1.2750291740965526e-15
61.5,1.1916118806541954e-15
61.75,1.3716088402849888e-15
62.0,1.3394843611415285e-15
62.25,1.3746515400407065e-15
62.5,1.3367794179722978e-15
62.75,1.2910248910290069e-15
63.0,1.1834331986008905e-15
63.25,1.1669495278332518e-15
63.5,1.1775702549653693e-15
63.75,1.1601835572316585e-15
64.0,1.1472411723588553e-15
64.25,1.1329292857048932e-15
64.5,1.1782869629063145e-15
64.75,1.1233302462426673e-15
65.0,1.2923781142819313e-15
65.25,1.2759632401067985e-15
65.5,1.3050917538391846e-15
65.75,1.2307688907938038e-15
66.0,1.1574298117226166e-15
66.25,1.1624663557182164e-15
66.5,1.0201323583328445e-15
66.75,1.1295532926971389e-15
67.0,1.055752507541133e-15
67.25,1.0776266048522759e-15
67.5,1.0607740510244674e-15
67.75,1.0166796419279305e-15
68.0,1.0449277004007033e-15
68.25,8.918105695567575e-16
68.5,9.177732694492906e-16
68.75,8.637683313733177e-16
69.0,9.822581418412663e-16
69.25,8.676982987133877e-16
69.5,9.175284513114734e-16
69.75,8.336796222133167e-16
70.0,8.02675590864576e-16
70.25,8.127137402474898e-16
70.5,7.554293955793746e-16
70.75,8.625675263634587e-16
71.0,7.041718715413105e-16
71.25,7.69734108412904e-16
71.5,7.293507638928736e-16
71.75,7.530781229368572e-16
72.0,8.081277571087735e-16
72.25,7.546768203085872e-16
72.5,7.49333925268363e-16
72.75,6.253841830636747e-16
73.0,6.740771178645224e-16
73.25,6.102744218881388e-16
73.5,6.64906201705636e-16
73.75,5.535943129713151e-16
74.0,5.374770400655706e-16
74.25,4.887580174332965e-16
74.5,4.313696079629873e-16
74.75,4.767543299597891e-16
75.0,4.101714581343189e-16
75.25,4.719907732183226e-16
75.5,3.991866579647697e-16
75.75,4.234660387595656e-16
76.0,4.49864190397764e-16
76.25,4.534406454908141e-16
76.5,4.647286924544266e-16
76.75,4.111049590655623e-16
77.0,4.0210072319805274e-16
77.25,3.5638745879472227e-16
77.5,3.8537661227308454e-16
77.75,3.332330759711505e-16
78.0,3.493446737071523e-16
78.25,2.9325820488453037e-16
78.5,2.8324518684867837e-16
78.75,2.799115005464302e-16
79.0,2.7888298481401057e-16
79.25,3.0118563454418184e-16
79.5,2.6928016049020106e-16
79.75,2.7562928563106376e-16
80.0,2.824828731281158e-16
80.25,2.7650072057612087e-16
80.5,3.0459681353815115e-16
80.75,2.652439372704869e-16
81.0,2.735807824007993e-16
81.25,2.6382443454112553e-16
81.5,2.6231764637393584e-16
81.75,3.0215310072447104e-16
82.0,2.808413561894078e-16
82.25,2.798391051183693e-16
82.5,2.879442235674841e-16
82.75,3.145124589906776e-16
83.0,3.3453201099323733e-16
83.25,3.5304378269599863e-16
83.5,3.840631434597046e-16
83.75,3.744987299391731e-16
84.0,4.3902772233438035e-16
84.25,4.3964950405999117e-16
84.5,5.405850763107167e-16
84.75,5.097494593300869e-16
85.0,5.523530180512105e-16
85.25,5.601803261518551e-16
85.5,5.73069004933991e-16
85.75,6.802623753011462e-16
86.0,6.385456071313135e-16
86.25,7.224649309229364e-16
86.5,6.65149487433843e-16
86.75,7.559099985926592e-16
87.0,8.038636015005314e-16
87.25,8.698727043888347e-16
87.5,9.271256747293692e-16
87.75,9.038033911860981e-16
88.0,9.95258307096882e-16
88.25,9.603006587683303e-16
88.5,1.118675779151116e-15
88.75,1.0676461617371954e-15
89.0,1.171329343433856e-15
89.25,1.1192124452043953e-15
89.5,1.123302346495125e-15
89.75,1.2258978841757792e-15
90.0,1.1927528136005191e-15
90.25,1.3386643754851155e-15
90.5,1.2139415099407953e-15
90.75,1.3222419584837447e-15
91.0,1.2662685906710974e-15
91.25,1.3399289832868413e-15
91.5,1.4174987689290966e-15
91.75,1.398504693074664e-15
92.0,1.4788618504725521e-15
92.25,1.368671234640207e-15
92.5,1.5000492180690394e-15
92.75,1.4229725019548678e-15
93.0,1.5595397793926768e-15
93.25,1.4707538168329461e-15
93.5,1.4726214237916986e-15
