capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,9.216,1.0,1.0,clean,0.3586993187959093,0.5286726665036626,0.3191919261581136,0.22171324997213726,0.5313676758584711,0.28764858237693824,0.5868829566784909,0.3273705999777098,True,81.56636604574979,0.36194208754429075,0.7342456108200462,6.8912642825844195,0.8030700514929906,0.18792536694809375,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,9.472,1.0,1.0,clean,0.3418937917932243,0.539969435962794,0.33310696820809177,0.22341503999372278,0.5359548783001871,0.2725722295223312,0.6032622584085248,0.3287320319949782,True,84.65539869520708,0.4058297023113956,0.7113237103492046,6.293204016584319,0.8004575571045822,0.19072528261980742,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,9.728,1.0,1.0,clean,0.32658597600145445,0.5503572825291949,0.34273071017049767,0.22461694769868495,0.5404827693524421,0.25923937629663263,0.6147904228495389,0.32969355815894796,True,85.1862920128577,0.3852549534238933,0.7218887739729573,6.64431989341159,0.8022252831159906,0.18931109175765073,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,9.984,1.0,1.0,clean,0.3194449220277288,0.5556919086145857,0.350237178780092,0.22559592098498693,0.5427116950554075,0.25251861528602815,0.6233104290031735,0.3304767367879896,True,86.14935663099543,0.4221344103219842,0.7031684155239913,6.140416707246589,0.7876642071968961,0.20298516021411156,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,10.24,1.0,1.0,clean,0.3069116331429434,0.5665921387533011,0.3551169832442838,0.22756856721377974,0.5491197665441659,0.24194934666165888,0.6281558407610273,0.33205485377102384,True,85.31685540900376,0.3646714390402008,0.7327771149589026,6.699887297940811,0.7638701297230759,0.22810701665423835,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,10.496,1.0,1.0,clean,0.29673933318357676,0.5765836113058893,0.3586085197499793,0.2297215710802117,0.5555030984007068,0.23335763516751815,0.6309684924334635,0.33377725686416937,True,85.3093392163597,0.35966931208456454,0.7354729499877953,6.506333242466744,0.7434858316063976,0.2485677967623427,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,10.752,1.0,1.0,clean,0.2887179938914388,0.5847594361727758,0.36045250817661506,0.23133472667660715,0.5608496189416713,0.22661320770668444,0.6320851333327352,0.3350677813412857,True,85.32878256442264,0.357436125079372,0.7366829138339889,6.491976633936154,0.7371560214639796,0.2548669119516532,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,11.008,1.0,1.0,clean,0.28815293614604853,0.5840627976628789,0.35588254291926597,0.2285123366113197,0.5596620571790216,0.22570302333036113,0.6283698968862053,0.33280986928905576,True,82.15508916609498,0.4012737876915137,0.7136364133486,6.074439534998709,0.7826376771174827,0.20852959266959517,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,11.264,1.0,1.0,clean,0.29020963207357797,0.5815360681999088,0.3478039778222157,0.2241873523382597,0.5575080679885145,0.22674537164883674,0.6210942842835456,0.32934988187060776,True,78.13739931246013,0.421913830011327,0.7032774974520001,6.279691192967119,0.7888444603506398,0.20318883745509966,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,11.52,1.0,1.0,clean,0.32260237971901523,0.5532743014271067,0.3324511973893136,0.21316697049630912,0.5387784814443055,0.25100277369461843,0.6078952181622053,0.32053357639704727,True,70.82222475513007,0.7396732550189367,0.5748205860419833,3.985052686905333,0.8341977414754147,0.1508575464925352,delta
