t_capture_sec,timestamp_unix,block_idx,sample_idx,sample_in_block,status,ch1_uV,ch2_uV,ch3_uV,ch4_uV
0.00531718299998829,1779980289.8585424,69954,562046,0,12582912,-21,0,0,0
0.00531718299998829,1779980289.8585424,69954,562047,1,12582912,-7,0,0,0
0.00531718299998829,1779980289.8585424,69954,562048,2,12582912,22,0,0,0
0.00531718299998829,1779980289.8585424,69954,562049,3,12582912,29,0,0,0
0.00531718299998829,1779980289.8585424,69954,562050,4,12582912,8,0,0,0
0.00531718299998829,1779980289.8585424,69954,562051,5,12582912,-11,0,0,0
0.00531718299998829,1779980289.8585424,69954,562052,6,12582912,-6,0,0,0
0.00531718299998829,1779980289.8585424,69954,562053,7,12582912,9,0,0,0
0.026922688000013295,1779980289.8801472,69955,562054,0,12582912,16,0,0,0
0.026922688000013295,1779980289.8801472,69955,562055,1,12582912,5,0,0,0
0.026922688000013295,1779980289.8801472,69955,562056,2,12582912,-6,0,0,0
0.026922688000013295,1779980289.8801472,69955,562057,3,12582912,0,0,0,0
0.026922688000013295,1779980289.8801472,69955,562058,4,12582912,11,0,0,0
0.026922688000013295,1779980289.8801472,69955,562059,5,12582912,8,0,0,0
0.026922688000013295,1779980289.8801472,69955,562060,6,12582912,-15,0,0,0
0.026922688000013295,1779980289.8801472,69955,562061,7,12582912,-37,0,0,0
0.05797902099993735,1779980289.9112046,69956,562062,0,12582912,-41,0,0,0
0.05797902099993735,1779980289.9112046,69956,562063,1,12582912,-32,0,0,0
0.05797902099993735,1779980289.9112046,69956,562064,2,12582912,-26,0,0,0
0.05797902099993735,1779980289.9112046,69956,562065,3,12582912,-29,0,0,0
0.05797902099993735,1779980289.9112046,69956,562066,4,12582912,-26,0,0,0
0.05797902099993735,1779980289.9112046,69956,562067,5,12582912,-13,0,0,0
0.05797902099993735,1779980289.9112046,69956,562068,6,12582912,1,0,0,0
0.05797902099993735,1779980289.9112046,69956,562069,7,12582912,11,0,0,0
0.10179746699986936,1779980289.9550235,69957,562070,0,12582912,8,0,0,0
0.10179746699986936,1779980289.9550235,69957,562071,1,12582912,3,0,0,0
0.10179746699986936,1779980289.9550235,69957,562072,2,12582912,0,0,0,0
0.10179746699986936,1779980289.9550235,69957,562073,3,12582912,-2,0,0,0
0.10179746699986936,1779980289.9550235,69957,562074,4,12582912,-7,0,0,0
0.10179746699986936,1779980289.9550235,69957,562075,5,12582912,-13,0,0,0
0.10179746699986936,1779980289.9550235,69957,562076,6,12582912,-11,0,0,0
0.10179746699986936,1779980289.9550235,69957,562077,7,12582912,-5,0,0,0
0.1553505399997448,1779980290.008576,69958,562078,0,12582912,-2,0,0,0
0.1553505399997448,1779980290.008576,69958,562079,1,12582912,-3,0,0,0
0.1553505399997448,1779980290.008576,69958,562080,2,12582912,-9,0,0,0
0.1553505399997448,1779980290.008576,69958,562081,3,12582912,-16,0,0,0
0.1553505399997448,1779980290.008576,69958,562082,4,12582912,-19,0,0,0
0.1553505399997448,1779980290.008576,69958,562083,5,12582912,-16,0,0,0
0.1553505399997448,1779980290.008576,69958,562084,6,12582912,-8,0,0,0
0.1553505399997448,1779980290.008576,69958,562085,7,12582912,-7,0,0,0
0.15692396199983705,1779980290.0101488,69959,562086,0,12582912,-8,0,0,0
0.15692396199983705,1779980290.0101488,69959,562087,1,12582912,-7,0,0,0
0.15692396199983705,1779980290.0101488,69959,562088,2,12582912,-6,0,0,0
0.15692396199983705,1779980290.0101488,69959,562089,3,12582912,-7,0,0,0
0.15692396199983705,1779980290.0101488,69959,562090,4,12582912,-15,0,0,0
0.15692396199983705,1779980290.0101488,69959,562091,5,12582912,-23,0,0,0
0.15692396199983705,1779980290.0101488,69959,562092,6,12582912,-25,0,0,0
0.15692396199983705,1779980290.0101488,69959,562093,7,12582912,-23,0,0,0
0.17970992699974886,1779980290.0329354,69960,562094,0,12582912,-22,0,0,0
0.17970992699974886,1779980290.0329354,69960,562095,1,12582912,-28,0,0,0
0.17970992699974886,1779980290.0329354,69960,562096,2,12582912,-34,0,0,0
0.17970992699974886,1779980290.0329354,69960,562097,3,12582912,-26,0,0,0
0.17970992699974886,1779980290.0329354,69960,562098,4,12582912,-13,0,0,0
0.17970992699974886,1779980290.0329354,69960,562099,5,12582912,-7,0,0,0
0.17970992699974886,1779980290.0329354,69960,562100,6,12582912,-8,0,0,0
0.17970992699974886,1779980290.0329354,69960,562101,7,12582912,-10,0,0,0
0.2238602159995935,1779980290.077086,69961,562102,0,12582912,-17,0,0,0
0.2238602159995935,1779980290.077086,69961,562103,1,12582912,-27,0,0,0
0.2238602159995935,1779980290.077086,69961,562104,2,12582912,-28,0,0,0
0.2238602159995935,1779980290.077086,69961,562105,3,12582912,-26,0,0,0
0.2238602159995935,1779980290.077086,69961,562106,4,12582912,-28,0,0,0
0.2238602159995935,1779980290.077086,69961,562107,5,12582912,-38,0,0,0
0.2238602159995935,1779980290.077086,69961,562108,6,12582912,-52,0,0,0
0.2238602159995935,1779980290.077086,69961,562109,7,12582912,-54,0,0,0
0.24668976999964798,1779980290.0999155,69962,562110,0,12582912,-44,0,0,0
0.24668976999964798,1779980290.0999155,69962,562111,1,12582912,-32,0,0,0
0.24668976999964798,1779980290.0999155,69962,562112,2,12582912,-28,0,0,0
0.24668976999964798,1779980290.0999155,69962,562113,3,12582912,-36,0,0,0
0.24668976999964798,1779980290.0999155,69962,562114,4,12582912,-42,0,0,0
0.24668976999964798,1779980290.0999155,69962,562115,5,12582912,-39,0,0,0
