freq_hz,psd_v2_per_hz
51.25,2.0019377784914427e-15
51.5,2.8690660943896806e-15
51.75,2.613971180736082e-15
52.0,2.298700502089673e-15
52.25,2.0074158222284947e-15
52.5,2.2376583378262374e-15
52.75,1.2783278956990871e-15
53.0,1.3480530104052776e-15
53.25,1.4500154478124334e-15
53.5,1.2822059555006738e-15
53.75,9.450120626036267e-16
54.0,1.1075509816449287e-15
54.25,7.756289703307072e-16
54.5,5.981824978033821e-16
54.75,6.2331230225868345e-16
55.0,5.789182651975172e-16
55.25,3.6570655523592523e-16
55.5,3.160256197734617e-16
55.75,3.3847290748104705e-16
56.0,2.0356506257737937e-16
56.25,1.4762519516619117e-16
56.5,1.3167055299302133e-16
56.75,1.4714491892000348e-16
57.0,1.0939523342004815e-16
57.25,1.758469388726764e-16
57.5,1.3631839516127855e-16
57.75,1.5392192918966112e-16
58.0,1.6814760162174712e-16
58.25,1.2489786993867827e-16
58.5,1.1643453315630592e-16
58.75,8.731799363369934e-17
59.0,7.724419754103905e-17
59.25,8.545047247316658e-17
59.5,9.77548160627421e-17
59.75,9.20481684851402e-17
60.0,9.097455071587856e-17
60.25,9.360896654826143e-17
60.5,5.986394305106074e-17
60.75,5.124810583882931e-17
61.0,4.9495236986566414e-17
61.25,4.519276534477586e-17
61.5,4.0097127060047596e-17
61.75,4.310547059819601e-17
62.0,3.018296983540749e-17
62.25,3.4639793107119784e-17
62.5,2.2951540628893844e-17
62.75,3.1084170543583594e-17
63.0,2.68897874668021e-17
63.25,2.313586353242053e-17
63.5,2.4587593646831043e-17
63.75,4.9327198897675024e-17
64.0,4.682449206875355e-17
64.25,5.0845323390679134e-17
64.5,4.2670430574559193e-17
64.75,3.6400986822244254e-17
65.0,2.472876427006209e-17
65.25,5.114659257386706e-17
65.5,5.88512953951926e-17
65.75,6.882211175337384e-17
66.0,6.590432204440154e-17
66.25,6.297015218303915e-17
66.5,4.495527470973396e-17
66.75,2.2422430348833376e-17
67.0,4.8376373728681795e-17
67.25,4.614080533472015e-17
67.5,3.8939004839392164e-17
67.75,3.699552882479698e-17
68.0,4.592824987612057e-17
68.25,2.5206302842123527e-17
68.5,3.9499267331067406e-17
68.75,4.823386194702877e-17
69.0,5.222294247661294e-17
69.25,4.3711225119793176e-17
69.5,5.690528861741184e-17
69.75,6.662774832570999e-17
70.0,6.733229978650248e-17
70.25,7.100784100427874e-17
70.5,7.037412378118638e-17
70.75,5.09857812483268e-17
71.0,5.515206564932749e-17
71.25,7.215322549298236e-17
71.5,7.503503722368305e-17
71.75,6.749930471742283e-17
72.0,6.743400476803329e-17
72.25,6.339307983992087e-17
72.5,4.4231252054648147e-17
72.75,5.1271162367180604e-17
73.0,4.4808598499626316e-17
73.25,3.7642850908804696e-17
73.5,3.707250622956604e-17
73.75,3.7424022297608086e-17
74.0,3.410662806907753e-17
74.25,3.135346932931005e-17
74.5,3.84310162907692e-17
74.75,3.5165368204638345e-17
75.0,3.4436624381906227e-17
75.25,3.6171573817896067e-17
75.5,4.2724049637701274e-17
75.75,3.2468633238287914e-17
76.0,3.0026715816402996e-17
76.25,2.6423663094356488e-17
76.5,2.1682672504548613e-17
76.75,1.7815885609055947e-17
77.0,2.390110743548931e-17
77.25,1.8782370843260216e-17
77.5,1.980166151542539e-17
77.75,1.4972947614215654e-17
78.0,1.5263690406739116e-17
78.25,9.758936280620993e-18
78.5,1.173548950170905e-17
78.75,1.1694843252358757e-17
79.0,1.694907120899348e-17
79.25,1.0616024115657842e-17
79.5,1.495886911250012e-17
79.75,1.788010131394673e-17
80.0,1.6155994553237397e-17
80.25,2.043532759828111e-17
80.5,2.7468302867410423e-17
80.75,2.6443220130956652e-17
81.0,2.1470139471861513e-17
81.25,2.821404178234575e-17
81.5,2.8906964549790945e-17
81.75,3.329884217245431e-17
82.0,3.457740267889485e-17
82.25,4.370630156321686e-17
82.5,3.301995236139216e-17
82.75,3.674906606643341e-17
83.0,3.9164399138977163e-17
83.25,4.634897893902255e-17
83.5,4.250456276146977e-17
83.75,4.8603594208854883e-17
84.0,4.015381048098986e-17
84.25,4.451342347421573e-17
84.5,4.380551273698603e-17
84.75,4.81211704661217e-17
85.0,6.455964809968079e-17
85.25,6.914191036337808e-17
85.5,5.735528610437766e-17
85.75,6.029538144607034e-17
86.0,6.923964103704404e-17
86.25,5.68704891982662e-17
86.5,9.431336243773715e-17
86.75,1.2489674774510067e-16
87.0,1.139133770960362e-16
87.25,9.754378484424352e-17
87.5,1.2270213839630449e-16
87.75,1.1185082352322878e-16
88.0,1.241924455976973e-16
88.25,1.6815233426505407e-16
88.5,1.6796090419624457e-16
88.75,1.2424678826544797e-16
89.0,1.2760710029780376e-16
89.25,1.3962946386317367e-16
89.5,1.2674166887794948e-16
89.75,1.451814902468591e-16
90.0,1.5320678673969075e-16
90.25,1.1908391446910562e-16
90.5,9.250358480190615e-17
90.75,1.2691470404192253e-16
91.0,1.1583831414450508e-16
91.25,1.0353477641245596e-16
91.5,1.0786188165323999e-16
91.75,1.195437781450976e-16
92.0,8.589093137050371e-17
92.25,1.1969288966348707e-16
92.5,1.2294994192862604e-16
92.75,1.1329815835201837e-16
93.0,7.632355290194032e-17
93.25,1.688440184565469e-16
93.5,1.6103194818449396e-16
93.75,1.828753747262137e-16
94.0,1.7103148370306097e-16
94.25,2.1508958175928602e-16
94.5,1.3822375089703957e-16
94.75,2.4042749705056395e-16
95.0,2.6754469126319394e-16
95.25,2.716860791479509e-16
95.5,1.9453599150595786e-16
95.75,2.9714158451221707e-16
96.0,2.395959311235957e-16
96.25,2.817143140292883e-16
96.5,2.982390216360793e-16
96.75,3.2072095502594715e-16
97.0,1.9558516193233098e-16
97.25,2.5128124956475555e-16
97.5,2.670601684925642e-16
97.75,2.586342495200701e-16
98.0,2.192231153524255e-16
98.25,2.588515759168244e-16
98.5,1.9647219629980746e-16
98.75,1.7775905538877908e-16
99.0,2.2936885413623624e-16
99.25,2.389003059646598e-16
99.5,1.6462181028384773e-16
99.75,1.1524197587404276e-16
100.0,1.5391877210749084e-16
100.25,1.179339656054539e-16
100.5,1.3313658304944268e-16
100.75,1.4713100348235227e-16
101.0,1.4454209291769258e-16
101.25,8.566088720859204e-17
101.5,1.5069257611377138e-16
101.75,1.587616246844821e-16
102.0,1.5227029858525858e-16
102.25,1.342412104282132e-16
102.5,1.7235287417326194e-16
102.75,1.2214545881642697e-16
103.0,1.4927865797557557e-16
103.25,1.7454196505639464e-16
103.5,1.7011091995292682e-16
103.75,1.1750172037355512e-16
104.0,1.3157993315315042e-16
104.25,1.2208772484405417e-16
104.5,1.1882439977559722e-16
104.75,1.2941458155771103e-16
105.0,1.274987674428304e-16
105.25,8.322131466697555e-17
105.5,7.780656472848507e-17
105.75,8.231557608064478e-17
106.0,7.269105440321888e-17
106.25,6.982350558938552e-17
106.5,6.398692301194477e-17
106.75,4.076219667987591e-17
107.0,3.175571369010727e-17
107.25,4.037297798253906e-17
107.5,3.478834277037648e-17
107.75,2.76309717118581e-17
108.0,2.2983070364014948e-17
108.25,1.8379154637510236e-17
108.5,9.000127289753272e-18
108.75,1.9915738474808975e-17
109.0,2.1493964296817956e-17
109.25,2.227930428411026e-17
109.5,2.044460439005265e-17
109.75,2.5413074495774488e-17
110.0,1.8092271722201346e-17
110.25,3.1984566825619004e-17
110.5,3.003840062806737e-17
110.75,3.3729732318068116e-17
111.0,2.8121999701531135e-17
111.25,3.296544156529245e-17
111.5,3.112176981753999e-17
111.75,3.626983252633481e-17
112.0,3.118388184597129e-17
112.25,3.481336487655242e-17
112.5,3.09829769175903e-17
112.75,3.5539174403835936e-17
113.0,4.058376366944373e-17
113.25,4.011103170473872e-17
113.5,3.364204785757026e-17
113.75,3.1984431251691374e-17
114.0,3.475273006001709e-17
114.25,3.486556940248327e-17
114.5,3.810108270125661e-17
114.75,3.8287853964744683e-17
115.0,3.1390626109393193e-17
115.25,2.466055629134091e-17
115.5,3.336374005721196e-17
115.75,3.7652151865388636e-17
116.0,3.266485326824204e-17
116.25,2.6288887811475955e-17
116.5,2.3735928469433353e-17
116.75,1.678280935764064e-17
117.0,2.0478861522850677e-17
117.25,3.089363206439875e-17
117.5,2.7209102573930362e-17
117.75,2.236103391752053e-17
118.0,2.1709727980804545e-17
118.25,2.4251109752863354e-17
118.5,1.943119244749763e-17
118.75,2.715089843198978e-17
119.0,2.6936025964727513e-17
119.25,2.7509650957854658e-17
119.5,2.1175481357640536e-17
119.75,3.1503088160448635e-17
120.0,2.726680131493143e-17
120.25,2.7287221458624506e-17
120.5,2.5336596418283046e-17
120.75,3.2292468083802426e-17
121.0,2.3937014164720996e-17
121.25,3.126415816152037e-17
121.5,3.1032588745602524e-17
121.75,2.810484639882829e-17
122.0,2.2566251233214805e-17
122.25,3.064079310695349e-17
122.5,2.5921221488318543e-17
122.75,2.3679016824139545e-17
123.0,2.454626029473955e-17
123.25,2.0283763171770343e-17
123.5,1.6316786086911857e-17
123.75,1.7782021441992606e-17
124.0,1.782631908420233e-17
124.25,1.2513985894323428e-17
124.5,1.598186445333348e-17
124.75,1.3920797404118087e-17
125.0,1.2274851711860183e-17
