capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,6.4,10.4,35.744580008723,591.0,0.21172526939125685,0.8954402418073195,1.0,,0.0,0.75,4.5,9.5,15.0,49.0,4.735782690265302e-11,0.2416709624956685,2.463441896040051e-11,0.1257115059970799,1.4034620902740586e-11,0.07161984752381315,3.5158899485880395e-11,0.17941881278689284,7.477417206115372e-11,0.38157887119654565,0.39917691133582855,1.7552607320935947,0.36738246849274836,0.5609976839834385
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,6.656,10.656,35.73422728981277,591.0,0.22968526941623046,0.8900893714708246,1.0,,0.0,0.75,4.5,9.25,17.5,49.5,4.544485751611915e-11,0.24283531471615713,2.215709173268174e-11,0.11839677002380475,1.3871734511545882e-11,0.07412383270374232,3.3178790422705295e-11,0.17729139125018215,7.249023020176227e-11,0.3873526913061136,0.41809042267113555,1.5972834337508186,0.3612320847399619,0.5646440825562957
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,6.912,10.912,35.74736353914789,591.0,0.22852993533986837,0.8772608851208985,1.0,,0.0,1.0,4.5,9.25,15.0,49.5,4.65883706001814e-11,0.25073636830568896,2.1881279489884966e-11,0.11776399308444911,1.31948223705008e-11,0.07101389894080457,3.24528179186056e-11,0.17465950410734632,7.168890484888645e-11,0.3858262355617111,0.406584796537377,1.6583231570289398,0.3685003613901381,0.5604857396690575
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,7.168,11.168,35.994471797763616,591.0,0.21307943787797123,0.8705956588976136,1.0,,0.75,0.75,4.25,9.5,15.5,49.0,5.6010784272853315e-11,0.2686518983217247,2.5640479531609648e-11,0.12298280749810593,1.3834764378796255e-11,0.0663575017105907,3.508820971942036e-11,0.16829819957371692,7.791408703659731e-11,0.37370959289586175,0.39428527386904816,1.8533369148597378,0.3916347058198306,0.5420077924695786
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,7.424,11.424,36.00667993581191,591.0,0.2041673138853281,0.8583373060034413,1.0,,0.75,0.75,4.25,9.5,17.75,49.5,6.177959517259446e-11,0.31018624543925294,2.3715384507013737e-11,0.11907145164722667,1.4426524481695555e-11,0.07243345397801645,3.327880771675962e-11,0.16708799061434512,6.596904550304403e-11,0.33122085832115883,0.4335048480246538,1.643873722815494,0.4292576970864796,0.498308848935504
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,7.68,11.68,35.99423564961479,591.0,0.18602605955397722,0.8423662034355122,1.0,,0.75,0.75,4.5,9.25,17.75,49.5,6.983784577927462e-11,0.35217547714672465,2.458395343303826e-11,0.12397097066534166,1.3273497832211602e-11,0.06693506050056874,3.0412011727045965e-11,0.15336046840297374,6.019680469223702e-11,0.30355802328439113,0.4364557646282648,1.8521081438969982,0.4761464478120663,0.45691849168736487
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,7.936,11.936,34.820855819465436,575.0,0.1644755616173971,0.8293979123006052,1.0,,0.75,0.75,4.0,9.25,15.5,49.5,7.467872018813236e-11,0.3839450093324725,2.4474854470718515e-11,0.1258323415893817,1.2438493231805775e-11,0.0639499095316111,2.5491911762813206e-11,0.13106132878307242,5.741970804380981e-11,0.2952114107634623,0.48793881555602486,1.9676703612408,0.5097773509218542,0.4262727395465347
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,8.192,12.192,34.86954258375065,575.0,0.19203654758654637,0.8256431362795359,1.0,,0.75,0.75,4.0,9.25,18.0,49.5,8.201429281136897e-11,0.3813590517713734,2.5448503044211726e-11,0.1183332399422478,1.3641740311666716e-11,0.06343285994959372,3.109787951669099e-11,0.1446023301311904,6.285552624879152e-11,0.2922725182055946,0.4386710773750623,1.8654880141976906,0.49969229171362123,0.43687484833678497
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,8.448,12.448,34.788546965919686,575.0,0.2020776723424676,0.8184619578430631,1.0,,1.0,1.0,4.0,9.5,17.75,49.25,8.048436656815862e-11,0.38386248661763933,2.468835216331829e-11,0.11774873377275999,1.3203909200388762e-11,0.06297478174773832,2.7559103178674155e-11,0.1314405061032461,6.373405787388912e-11,0.3039734917586162,0.4791124411699377,1.869775972300036,0.5016112203903993,0.4354139978618623
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,8.704,12.704,34.73647938407115,575.0,0.18725580324740776,0.8311849992053704,1.0,,1.0,1.0,5.25,9.25,22.0,49.25,7.276236169286294e-11,0.36971834693937744,2.3712440960748495e-11,0.1204870797200284,1.3223923453806763e-11,0.06719307902665096,2.229263753460775e-11,0.1132728089971045,6.481348062715432e-11,0.32932868531683873,0.5931968988989101,1.793147173271213,0.4902054266594058,0.44260149431394324
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,8.96,12.96,34.71221686956913,575.0,0.16725412574626533,0.8325119560633746,1.0,,0.75,0.75,5.5,9.0,18.0,49.25,7.084399007370156e-11,0.3883691837660054,1.9460146736977116e-11,0.10668119195917573,8.915274520496055e-12,0.04887384074461136,2.4559023852888515e-11,0.1346334112168651,5.863560031362821e-11,0.32144237231334255,0.36301420503923987,2.182787158403097,0.4950503757251811,0.4560757835302076
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,9.216,13.216,34.714924744265254,575.0,0.16713035896050385,0.8331615711812383,1.0,,0.75,0.75,5.5,8.5,18.0,49.25,7.20419101780895e-11,0.39411584067722977,1.7894990925572203e-11,0.09789717367444628,8.126438760663661e-12,0.044456875670754445,2.7649995504478075e-11,0.15126335762100956,5.708040886207076e-11,0.31226675235656004,0.2939038004309092,2.2020704828532756,0.49201301435167605,0.4635301099775696
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,9.472,13.472,28.51688973222711,521.0,0.16108717815672952,0.7956857140302478,1.0,,1.0,1.0,5.5,10.0,21.0,49.25,6.484535272584169e-11,0.46089995497122094,1.2616080546153399e-11,0.08967105137386579,5.119126450028021e-12,0.03638510781620976,1.93717842473551e-11,0.1376884250297257,3.8740559178964907e-11,0.2753554608089778,0.2642568379175994,2.4644987126825786,0.5505710063450867,0.41304388583870355
