capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,12.544,1.0,1.0,clean,True,0.2727526984095626,0.2694432807151537,0.6407321102271035,0.2700763413808302,0.611891938323156,0.2685699302466441,0.5033282225259229,0.3660610731046642,20.210603611924494,0.40409360108549247,0.712203231481585,1.5073824333323662,0.4070776055964206,0.5259410943059827,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,12.8,0.9671391895597768,1.0,clean,True,0.26742721429972954,0.26083152647409225,0.6458179255305081,0.2750462861447307,0.613868327195846,0.26546110589617355,0.49593842893765383,0.37003702891578455,17.186250488002514,0.3047352270125667,0.7664390286186566,1.668979221960832,0.398196832490093,0.5426122253220459,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,13.056,0.9514193714820597,1.0,clean,True,0.263361826460886,0.2517492649910031,0.6510320303363765,0.27957788996768473,0.618703832148264,0.261256861138933,0.49026584544000396,0.3736623119741478,16.914554636008095,0.28698268669835075,0.7770112297015985,1.67147807399161,0.400952566917531,0.5410909406227908,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,13.312,0.9642877996666946,1.0,clean,True,0.2598377235768682,0.24711646065636067,0.6542653095909448,0.2815350604700568,0.6223302898319812,0.25969071533850263,0.48567543778886896,0.3752280483760454,16.852792374380435,0.30283978382177534,0.767554086399219,1.666921440853152,0.4020047969791255,0.5415942119772171,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,13.568,0.9713547100998531,1.0,clean,True,0.2577016291905765,0.24613332538344157,0.6558291227280506,0.28281131118939395,0.6249542573816697,0.2603625159654564,0.4824802476362394,0.3762490489515152,16.901020399339,0.32103897610618665,0.7569799363099239,1.6206303118452614,0.3903806066629573,0.5519180675041929,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,13.824,0.9703462600751327,1.0,clean,True,0.2571763176781323,0.24378926061928674,0.6583232274359431,0.284816877859757,0.6250292521442349,0.25956443617431885,0.4809184078736387,0.3778535022878057,17.17768067857538,0.3095285296785832,0.7636336111297218,1.6518158835966186,0.38495492247410595,0.5580663575198963,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,14.08,0.9776843599747034,1.0,clean,True,0.2564605948454597,0.24275839941111663,0.6587327422608618,0.2853827890651446,0.6238254318144846,0.2592543012266784,0.4800174399621857,0.3783062312521157,17.45856616228735,0.31491402743099617,0.7605059944105615,1.5840617728289919,0.40295683995626386,0.5399374941149573,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,14.336,0.9845963831308392,1.0,clean,True,0.25956609049531704,0.24935731215797974,0.654355177437332,0.2856444568339941,0.6207415271986965,0.26331720444583134,0.4830278708053726,0.37851556546719534,19.716811666683455,0.3703395712303596,0.7297461308060137,1.362601768652353,0.3932529472760581,0.5435038935545919,gamma
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,14.592,0.998135892716731,1.0,clean,True,0.26872522168701896,0.24556466153779918,0.6580246768107194,0.28428436730500417,0.622446776292005,0.256189590811521,0.494012474624438,0.37742749384400337,26.071675693072315,0.30472438300299115,0.766445398753234,1.876829616369477,0.4596012609755563,0.5027600364443884,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,14.848,1.0,1.0,clean,True,0.28602411022017016,0.23517870780654998,0.6643032960516235,0.28572857784425637,0.6265069272709293,0.2415026426955544,0.514182997410036,0.37858286227540516,33.87699656615833,0.2535881678609169,0.7977101456689765,2.4584111849156307,0.5085186761859378,0.4615688445172359,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,15.104,1.0,1.0,clean,True,0.2949396707708514,0.22591387776743727,0.6661980292419692,0.28360728905368127,0.6305753594618372,0.23080273314342567,0.5272428709023316,0.37688583124294506,33.30463304429569,0.2446716374410073,0.8034247506830173,3.677220845450178,0.573018905202412,0.3977968892778587,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,15.36,1.0,1.0,clean,True,0.3014173065323475,0.21868362056210255,0.667535894024956,0.28124920279678267,0.6335085395725908,0.2226032787172499,0.5372168533516937,0.37499936223742614,33.68694769065593,0.24345291896852234,0.804212193914411,4.119962856507269,0.5836295253190348,0.388584818804141,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,15.616,1.0,1.0,clean,True,0.3062914397253884,0.21298580500423955,0.6692675785827112,0.27947148515180253,0.6345613092803435,0.21616744892926504,0.544569614802707,0.3735771881214421,33.69880415588761,0.24214764319415408,0.8050572775884296,4.197961363090777,0.5778589638176899,0.39517892083253464,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,15.872,1.0,1.0,clean,True,0.30869665450550765,0.22151814960795851,0.6584591198323106,0.2778125596914782,0.6292312737924608,0.22006437202222934,0.5490263332343459,0.37225004775318266,32.89953244042381,0.3307379345544903,0.7514627591414711,1.7284023027543023,0.5743192373151634,0.38016372572523527,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,16.128,1.0,1.0,clean,True,0.31926434898939327,0.23077087535509566,0.6470586045956225,0.27645869542457424,0.6197739559322143,0.22279396289075348,0.562719746800367,0.37116695633965946,40.384077902730304,0.35148133747657473,0.7399288264393163,2.7789991331399264,0.6177412410958042,0.3411109880085766,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,16.384,1.0,1.0,clean,True,0.33469628018149655,0.26356561285196994,0.6213682754869682,0.27297820696942465,0.604204510845754,0.24113577702486383,0.5808674887755403,0.3683825655755397,46.34872957828159,0.5808167631050801,0.6325843850669527,2.267748564468099,0.6068394398672352,0.34508369462161304,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,16.64,1.0,1.0,clean,True,0.34842204518489145,0.3001191940725473,0.594585046817695,0.2689019465162319,0.5886020282503184,0.2628216000313462,0.596613181966148,0.36512155721298556,48.48428321971738,0.7119541343217006,0.584127798720146,2.3389500323460712,0.5998145889121874,0.3529910485394403,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,16.896,1.0,1.0,clean,True,0.3563508087842144,0.3314816952312839,0.5704302917469355,0.2640298728766478,0.5740191740249874,0.282232338595935,0.6066330597498938,0.3612238983013183,48.1114438445028,0.7568402468121262,0.5692037177574784,2.231895312709992,0.6151888211841393,0.3345538831397681,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,17.152,1.0,1.0,clean,True,0.36696480854692426,0.361606182962962,0.5469114837089875,0.2608790529380921,0.5587464524475696,0.3020771839404567,0.6191683748701429,0.3587032423504737,52.28733464952781,0.8416219628262607,0.5429996058784129,2.6878736767204736,0.6189406641585202,0.3260743643746148,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,17.408,1.0,1.0,clean,True,0.3769966350172329,0.38248123917715277,0.5340691929723966,0.26198153588697876,0.5515653210823643,0.31510993257385844,0.6285064885302054,0.359585228709583,52.130598324490535,0.8135180559805674,0.5514144161369896,2.2484133371638895,0.5488290248524543,0.3920444938933378,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,17.664,1.0,1.0,clean,True,0.3753476711627406,0.39036260781129895,0.5308775196801645,0.26090233143324587,0.5511962809231097,0.3200410194017561,0.6258929396890285,0.3587218651465967,45.98769994770849,0.710338083412999,0.5846797248392631,2.0663274970260925,0.5455661979255222,0.402356477306501,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,17.92,1.0,1.0,clean,True,0.37375461342737815,0.3968830770527715,0.5276870764570035,0.2600347143216989,0.5503102276048432,0.32435040813117244,0.6236271651410658,0.3580277714573591,46.29232928059356,0.7168302420847339,0.582468770341602,2.123856234454467,0.546010987336013,0.3992676625254166,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,18.176,1.0,1.0,clean,True,0.36823638092306205,0.38186731537172686,0.5397593365714547,0.26159890740654956,0.5553966658437368,0.3151586385841396,0.6170122258500547,0.3592791259252397,42.84976627137879,0.5022174307750483,0.665682596611225,2.9426345818963897,0.5426989658183844,0.4096955120471602,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,18.432,1.0,1.0,clean,True,0.3616213733233833,0.3582457643132214,0.5568336096206397,0.2638249983831789,0.5634988426132002,0.29957413860690507,0.6096677809926991,0.36105999870654315,41.42679248547765,0.395564700489078,0.7165558140320303,3.2208711649738753,0.5564051570528126,0.40117636574515586,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,18.688,0.9833585757466393,1.0,clean,True,0.3595156733382351,0.3414818770140993,0.5723253488963557,0.2722039820010112,0.5749690141339021,0.2873188712633506,0.6035808636698157,0.367763185600809,39.50599745292766,0.40527643000381286,0.711603766094908,1.2661092934617548,0.4443313459279945,0.4965618865173026,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,18.944,0.9984205602250094,1.0,clean,True,0.34130461574074533,0.3545323121651631,0.5588927361651062,0.2611016074072581,0.5628613745551257,0.3022566936553326,0.5878312451536124,0.3588812859258065,34.70020213716781,0.6552418841250649,0.6041413098494403,2.6116625666541196,0.6047079842181787,0.3389647172376215,delta
20260528-104617_bench_real_rest_60s,bench_real_rest_60s,0,19.2,0.9977297735110373,1.0,clean,True,0.3293915251685625,0.36979891328008707,0.5464137726012017,0.2538629380678301,0.5557396344189727,0.3156104867586771,0.5768221734658695,0.3530903504542641,35.085169660753586,0.718635778288565,0.5818568498493396,1.5325669272011775,0.5675480332420152,0.3695488956231324,delta
