capture,condition,channel,window_start_sec,quality_score,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,28.16,1.0,True,0.4100497200065809,0.024441306712005884,0.5687807019875643,0.4656055636999252,0.2723893299745796,0.16681360366715636,0.5870348040046068,0.5224844509599402,23.075622415780877,0.6502026550311351,0.6059861780886755,1.414911971711528,0.5817760527188651,0.3514130620957432,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,28.416,1.0,True,0.40637453451000116,0.025428958521449198,0.5564356509664553,0.4588959252697602,0.26912196244356207,0.17177634520068266,0.5844621741570011,0.5171167402158082,23.081250935911505,0.7621972621349429,0.5674733592436898,1.535636000440876,0.6089316692939823,0.3218743010467555,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,28.672,1.0,True,0.40331097195111837,0.026393355254727052,0.545927592761877,0.45322678923488396,0.26644272106812766,0.17608102344891569,0.5823176803657831,0.5125814313879072,22.933989244343024,0.7726227303456923,0.5641358326702782,1.5337317934038721,0.604201093897904,0.3251651617881683,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,28.928,1.0,True,0.40286105779504977,0.026274825241842624,0.5435910493787874,0.45211655484935803,0.2642457431402715,0.17682176912462214,0.5820027404565351,0.5116932438794864,23.14841977508212,0.6523044666371424,0.6052153342108896,1.4567467097103006,0.5910067864256527,0.3438061447409946,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,29.184,1.0,True,0.3997790568612693,0.026027604101131998,0.5399940569755926,0.44885430690128253,0.2624442212394294,0.17792002272427845,0.5798453398028888,0.509083445521026,23.34730544817681,0.6692319851484404,0.5990779046236749,1.5012473377775504,0.6233543083738847,0.31453543442828413,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,29.44,1.0,True,0.39284480806627464,0.026677336359638346,0.5306951307645738,0.44109242101067947,0.26096697328073887,0.18159697286616416,0.5749913656463925,0.5028739368085435,23.189259025334103,0.7733897538831686,0.563891833593769,1.4433998124071328,0.6580712483563479,0.27397031829504626,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,29.696,1.0,True,0.3942622792685353,0.02620179501491902,0.5324333133197843,0.44262214118647253,0.25975562995461265,0.18067950709777292,0.575983595487975,0.504097712949178,23.80394123470173,0.6225659792866468,0.6163077574407915,1.3799629921596932,0.6002101787378938,0.3371473246617806,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,29.952,1.0,True,0.3971904161031875,0.025148348451738245,0.5383115040334814,0.44658279687879043,0.25876232842718916,0.17793740008191145,0.5780332912722315,0.5072662375030323,23.667243274976983,0.5571245364747159,0.6422093908157659,1.4580663818914799,0.5844264402740582,0.35869863459932716,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,30.208,1.0,True,0.39864341438539974,0.02349384461735845,0.5476601262259327,0.4507992635295863,0.260998668632329,0.1735899548222066,0.57905039006978,0.5106394108236691,23.52531778607821,0.4812077113451672,0.6751247595688182,1.6938055212895347,0.5980725431241375,0.3528111854672334,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,30.464,1.0,True,0.38668231578307205,0.022327115657971377,0.544972164807587,0.4420837629416523,0.25978162014291656,0.173772367495026,0.5706776210481506,0.503667010353322,21.074329451840256,0.6156138219450575,0.6189597949759758,2.078243024787141,0.6950347439062788,0.26031900396361995,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,30.72,1.0,True,0.37809259988089366,0.02187587127787421,0.5419452548726102,0.4354410291279945,0.25878364038159835,0.17453847712520476,0.5646648199166258,0.49835282330239566,20.218075243592416,0.6442972905169697,0.6081625298292938,1.8644062902417842,0.662779069401624,0.2866382172438452,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,30.976,1.0,True,0.3733345505694439,0.0209285650834473,0.5481882729958548,0.43453335341868776,0.2579652969773174,0.17173767175569168,0.5613341853986109,0.49762668273495025,19.12908627883488,0.5076425126139164,0.6632872127354635,1.8113878254632108,0.6234741107099558,0.3271869282675699,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,31.232,1.0,True,0.37806510309454233,0.019713947607561625,0.5639891776035213,0.443138529172685,0.25881967911462067,0.16541785378368276,0.5646455721661798,0.504510823338148,18.016085069845534,0.39013036539508017,0.7193569933351123,1.5019566841623955,0.5175243347593406,0.43194638113008565,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,31.488,1.0,True,0.3830428183412819,0.018034030080031443,0.583767377480503,0.45329641404000925,0.2625711199248364,0.15740353743384455,0.5681299728388975,0.5126371312320074,16.997981169980623,0.3109409204439893,0.7628108821684357,1.7701858887289788,0.4973792667106862,0.45885366442240183,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,31.744,1.0,True,0.38991955130835215,0.015903207241976722,0.610159494566923,0.4670035314488519,0.26412187766039974,0.146781261608862,0.5729436859158467,0.5236028251590815,15.439615661742092,0.20617348412617315,0.8290681341911164,2.1916645166420343,0.45225377740985845,0.5114971276958071,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,32.0,1.0,True,0.3988788780062029,0.015312792064855849,0.6235677288932304,0.47751997581666256,0.2653934990035617,0.1417046097295258,0.5792152146043421,0.53201598065333,15.223583990060012,0.3140589738397629,0.7610008530084552,1.4619090381411661,0.3997642286836443,0.5474191688994229,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,32.256,1.0,True,0.40232980829727694,0.013747784986419275,0.6417129137912998,0.48611389522018494,0.26643622850495446,0.13433654041421778,0.581630865808094,0.5388911161761479,14.925689612505762,0.22134813182411364,0.8187673718397657,2.11611193259214,0.45169831585086684,0.5117833796752154,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,32.512,1.0,True,0.40633036230941555,0.012679631457015079,0.6558161621027472,0.4936503922370816,0.265765842967283,0.12870610371109845,0.584431253616591,0.5449203137896653,14.587576989966443,0.22833980589278152,0.8141069720269772,2.2559380682655026,0.4299937507671162,0.5279734801874227,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,32.768,1.0,True,0.4119400606017496,0.012517446696646652,0.6631153422369811,0.4998514091740806,0.2652161268263924,0.1260459705698771,0.5883580424212248,0.5498811273392645,13.77650585104748,0.2915048753694956,0.7742905342959528,1.7959032597970408,0.3841228716292897,0.5636923209069061,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,33.024,1.0,True,0.41700704406386174,0.0118642830876798,0.6729227786998324,0.5065775511864514,0.2647653595908621,0.12218881146205071,0.5919049308447033,0.5552620409491612,13.994483214889947,0.24813633083179687,0.8011945292299298,2.2477490211370843,0.3918751725579186,0.5634139855033075,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,33.28,1.0,True,0.419786330427861,0.010732582844578186,0.685574820614587,0.5128123019932151,0.2643957304577273,0.11702499163387053,0.5938504312995028,0.5602498415945721,14.820852223240426,0.18578083949237637,0.8433261583343604,2.3861177083972587,0.4300430557785506,0.5343603222480434,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,33.536,1.0,True,0.4200008812191109,0.010057849145406509,0.692027856020313,0.5152103223995317,0.2656180582973703,0.11432785233740482,0.5940006168533777,0.5621682579196254,15.392070850818259,0.21857722187752374,0.8206291583676926,2.0842407923294446,0.4583192445670333,0.5027443138682832,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,33.792,1.0,True,0.4203042563445092,0.010151417199759295,0.6910028880983925,0.5150487774583683,0.26662036712587756,0.11474741034540631,0.5942129794411565,0.5620390219666948,15.466023631216101,0.2960226973093562,0.7715914251124965,1.9777456570301277,0.4519456920845049,0.5017439989667248,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,34.048,1.0,True,0.4205825752841929,0.010647771193142494,0.6866730952427537,0.5137142572696891,0.2674422603652535,0.11658546794057899,0.594407802698935,0.5609714058157514,15.445157023047626,0.341422264091594,0.7454774136108273,1.9029940477270684,0.44789907983888955,0.5013826732331803,gamma
