capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,20.224,24.224,30.97905744208497,450.0,0.1548556647616882,0.7883809129350388,1.0,,1.75,1.75,4.0,8.75,13.25,49.25,2.5916609686059014e-10,0.4555057274132434,4.449974094412687e-11,0.07821195408656757,4.092568337930082e-11,0.07193025400849513,6.593747703017426e-11,0.11589053816163246,1.5843442258044866e-10,0.2784615263300614,0.6206740873717754,1.0873304309106229,0.533717681499811,0.39435206449169385
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,20.48,24.48,31.6369878465065,450.0,0.1532040560986548,0.7640460737740561,1.0,,1.0,1.0,4.25,8.75,13.25,49.25,2.960081063784158e-10,0.47859644007392665,5.7261458688173434e-11,0.09258236410108779,4.808398244683468e-11,0.07774389392638029,5.936535020672147e-11,0.09598401077691086,1.5777317951447162e-10,0.2550932911216943,0.8099671319952982,1.1908634804009022,0.5711788041750144,0.3510773018986052
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,20.736,24.736,29.124010712812204,411.0,0.12023119085649508,0.7621862366765964,1.0,,1.0,1.0,4.0,8.75,13.25,49.25,2.878294722080327e-10,0.5018204255221782,5.350220228545346e-11,0.09327918267471509,4.767934539782689e-11,0.08312723923859755,6.253306416323525e-11,0.109024168466389,1.2202657502838272e-10,0.21274898409812001,0.7624661614752403,1.122125353002266,0.5950996081968933,0.321773152564509
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,20.992,24.992,28.367340375861815,411.0,0.12134269623411222,0.7277149695649088,1.0,,1.0,1.0,4.0,9.25,16.0,49.5,3.1174701802175465e-10,0.5531337489201803,4.593385819044134e-11,0.08150059411786813,3.3108107982407163e-11,0.058743823771507796,4.8597189044644597e-11,0.08622615072254247,1.242153401927977e-10,0.22039568246790128,0.6812761938142525,1.3873900077542778,0.6346343430380484,0.3066218331904438
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,21.248,25.248,28.500999982456758,411.0,0.11535837171676876,0.6734799773145927,1.0,,0.75,0.75,4.0,9.25,16.25,49.5,4.1853656625179024e-10,0.6435790335711673,3.6411882001342134e-11,0.05599014690351662,2.3174896763748766e-11,0.035635781589874904,5.4986848351386833e-11,0.08455266654006124,1.1721640899067643e-10,0.18024237139537996,0.4214625398359328,1.5711777434236196,0.699569180474684,0.26479503793544124
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,21.504,25.504,28.720915723562854,390.0,0.0849922911608119,0.628111300181011,1.0,,1.0,1.0,4.0,8.5,14.0,49.5,4.019838222553041e-10,0.7064590005839091,2.9573045115775605e-11,0.051972598746635304,5.690231909596982e-12,0.010000192359461327,3.4109246638965426e-11,0.05994466184245956,9.765589955115338e-11,0.1716235464675348,0.16682373462615924,5.197159902375605,0.7584315993305444,0.23156820830999436
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,21.76,25.76,29.203955211580503,390.0,0.10063867734675665,0.66120224062553,1.0,,0.0,1.0,4.0,10.75,14.75,49.5,3.696756927025529e-10,0.5756710584942849,3.298023181586418e-11,0.05135789377989123,6.220067748144915e-12,0.00968609258105008,3.950412438800073e-11,0.061517112296664754,1.9378468779030568e-10,0.301767842848109,0.15745362907054444,5.302230321478453,0.6270289522741761,0.3632849551447737
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,22.016,26.016,28.76012865061629,390.0,0.12474813642104175,0.6927513678436088,1.0,,0.0,0.75,4.0,8.0,14.75,49.0,2.8322688683829594e-10,0.46373905841978774,3.254999921274985e-11,0.05329545565037948,6.622497969946421e-12,0.010843288952024223,3.9040501798947536e-11,0.06392262311881608,2.4930635540331335e-10,0.4081995738589925,0.16963147666623873,4.915063675438649,0.5170345140701672,0.4721221969778086
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,22.272,26.272,28.623382050344784,390.0,0.1380746490172095,0.6736104801092471,1.0,,0.0,0.75,4.25,8.0,14.0,49.0,2.4898986626244083e-10,0.4474868123626775,3.45377176322e-11,0.06207149472189895,8.063344220963691e-12,0.014491514279616884,3.241842968224907e-11,0.05826269148248281,2.3240897539905947e-10,0.41768748715332377,0.2487271684654988,4.283299420903579,0.5095583070845765,0.4759501786358066
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,22.528,26.528,27.087820141163075,390.0,0.13219944341009823,0.6852251283541964,1.0,,0.0,0.5,4.25,9.25,22.25,49.0,2.0272422805602824e-10,0.4596907240794793,1.9033432147275403e-11,0.043159578356270836,1.343966846811071e-11,0.030475345688757434,4.5167684271646745e-11,0.10242074016968583,1.606363330422839e-10,0.3642536117058065,0.297550531642979,1.416212921653345,0.5028503024357501,0.46667435187549233
