freq_hz,psd_v2_per_hz
21.5,6.114506916024681e-16
21.75,6.606485229179607e-16
22.0,6.0616816310182e-16
22.25,7.406151984401581e-16
22.5,5.511103756621581e-16
22.75,7.244521028957569e-16
23.0,8.046233868810394e-16
23.25,9.168638558908028e-16
23.5,9.37340688833847e-16
23.75,9.825850743613117e-16
24.0,6.896801819715265e-16
24.25,7.569125405834828e-16
24.5,6.894772623551676e-16
24.75,7.355297725431519e-16
25.0,7.378035599493533e-16
25.25,8.611408361687072e-16
25.5,5.67968021436093e-16
25.75,6.808855216325748e-16
26.0,4.832111874124591e-16
26.25,5.86097269749106e-16
26.5,3.7701171139632953e-16
26.75,4.0987719988180165e-16
27.0,3.1663167314379705e-16
27.25,3.247860074265264e-16
27.5,2.9364338051626357e-16
27.75,3.461825982171105e-16
28.0,2.812078739555966e-16
28.25,3.847714084563254e-16
28.5,2.691532298455502e-16
28.75,3.1281479303273106e-16
29.0,2.983662587865706e-16
29.25,3.043871974513977e-16
29.5,2.81184427912804e-16
29.75,2.726743072548254e-16
30.0,2.361405882092898e-16
30.25,2.027718221784202e-16
30.5,1.4387748665358922e-16
30.75,1.1311532565229415e-16
31.0,1.0948817700009831e-16
31.25,9.219742033365098e-17
31.5,1.0661347137227459e-16
31.75,1.3312140641341439e-16
32.0,1.0570069124562307e-16
32.25,1.6162014115615607e-16
32.5,1.7218424698790458e-16
32.75,1.1131125636750773e-16
33.0,1.3001306581162561e-16
33.25,1.6649354763515307e-16
33.5,1.2277572270981876e-16
33.75,1.402692021294404e-16
34.0,1.4717382744008957e-16
34.25,1.2864705702482539e-16
34.5,1.3606808015560248e-16
34.75,1.7102741131895612e-16
35.0,1.6319700194000716e-16
35.25,2.0242335747952983e-16
35.5,1.9841075032105743e-16
35.75,2.0718850123595147e-16
36.0,1.739181209243356e-16
36.25,3.2781505180176223e-16
36.5,2.744441279595443e-16
36.75,3.82865541286425e-16
37.0,3.6729693230651094e-16
37.25,4.1332980694359263e-16
37.5,3.064165852627375e-16
37.75,3.9917382030585305e-16
38.0,3.182635525360325e-16
38.25,4.4399772554756885e-16
38.5,3.7619741538100547e-16
38.75,4.171788172436877e-16
39.0,3.452581463460643e-16
39.25,4.133926627981054e-16
39.5,3.03712785626117e-16
39.75,3.936367086377242e-16
40.0,3.703785176609179e-16
40.25,3.635394665712715e-16
40.5,3.0038762005456006e-16
40.75,2.7295596496312123e-16
41.0,2.12656337829656e-16
41.25,2.5990995843922344e-16
41.5,2.2290815602866806e-16
41.75,2.593965691024769e-16
42.0,1.9970109459202004e-16
42.25,2.322324593392719e-16
42.5,2.0466673167288504e-16
42.75,3.4501125578272774e-16
43.0,3.0152020088558943e-16
43.25,4.818576362342355e-16
43.5,4.326628988952961e-16
43.75,5.82096079406494e-16
44.0,4.777244688290669e-16
44.25,8.847604961082508e-16
44.5,7.506943827258502e-16
44.75,1.2177905917781847e-15
45.0,1.0494793056677266e-15
45.25,1.6201089654760137e-15
45.5,1.3811396605738617e-15
45.75,2.3656932541730775e-15
46.0,2.0510784554910987e-15
46.25,3.637284075635856e-15
46.5,3.102011798228577e-15
46.75,4.716652715822565e-15
47.0,3.761384610639646e-15
47.25,6.104247713386614e-15
47.5,4.751268480165289e-15
47.75,8.340167099192671e-15
48.0,6.889858984247003e-15
48.25,1.0686749927509118e-14
48.5,8.524748415676285e-15
48.75,1.473326736285631e-14
49.0,1.1252800309142385e-14
49.25,2.5049215961866852e-14
49.5,2.144521093904288e-14
49.75,1.929895953150972e-14
50.0,1.421980889097197e-14
50.25,1.0542955465590718e-14
50.5,3.682908171421958e-15
50.75,5.134197836322223e-15
51.0,4.4894732385887935e-15
51.25,5.649296287943683e-15
51.5,4.174364201099495e-15
51.75,4.7696233325533485e-15
52.0,3.091320996969944e-15
52.25,3.717025548029159e-15
52.5,2.875442766709245e-15
52.75,3.205565996110592e-15
53.0,2.6832120242006923e-15
