capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,24.064,0.8220018684088418,0.75,usable_with_caution,0.3191240079706749,0.6150809001154502,0.5172120436649414,0.3185098869753485,0.6202746804266754,0.26382781266351063,0.7562564563856209,0.40480790958027874,True,77.21298085659637,0.42108220799548585,0.7036890577837926,0.5500305201296696,0.5726476126458019,0.4140915732715996,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,24.32,0.814353025821968,0.75,usable_with_caution,0.3175250513705811,0.6076017268986559,0.4901026985278116,0.29870102830247947,0.6190986388516411,0.27293353904991524,0.7345869710280473,0.3889608226419835,True,72.12339980815662,0.45446440398208937,0.6875383111763618,0.5744727303097727,0.5651060884660736,0.4192871083129997,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,24.576,0.7811851009874409,0.75,usable_with_caution,0.3424304396184018,0.5894432018692882,0.46564078657944596,0.2820625722398388,0.6069678766877967,0.2950559218998886,0.7128456529354001,0.375650057791871,True,59.19424883176647,0.7280036014413119,0.5787024975825347,0.9443165499785027,0.4958144232564291,0.4747200415884633,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,24.832,0.9626480020774923,1.0,clean,0.37930145784518,0.5612275374354092,0.45398317420544615,0.27958139732642007,0.5852456382659796,0.3181916426602666,0.6998572951801592,0.373665117861136,True,45.594509423776394,0.9843619665752388,0.5039403177632439,0.965547017842733,0.47678378135406135,0.4500347965734779,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,25.088,0.9250051932636046,1.0,clean,0.3956633525450689,0.5513097695410287,0.4395745767962824,0.2794570318210165,0.5810360368356935,0.32944704962624854,0.6825077946290226,0.37356562545681316,True,40.91780071810956,0.8098761946348525,0.5525239808986729,1.1145286386831212,0.4266686372790791,0.5056330347309221,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,25.344,0.9426885505448569,1.0,clean,0.4265441619170538,0.530404468156364,0.4323290899003196,0.2763957745598996,0.5657314863431924,0.34998158154731274,0.6738974541111318,0.37111661964791964,True,44.84995897692427,1.1023128013172074,0.4756666083968674,1.1838305710008632,0.447127076176537,0.4883508892485501,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,25.6,0.818403315132897,0.75,usable_with_caution,0.4228017375249711,0.5361593140366583,0.41299134898854617,0.26656570438105726,0.5719299904597505,0.35243910132500883,0.6549247448907607,0.3632525635048458,True,51.43054387159079,0.6976508515635492,0.5890492730411423,0.7744090749016018,0.36366424743653447,0.5897171140864894,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,25.856,0.8100389770590514,0.75,usable_with_caution,0.414884556906341,0.5440490181924676,0.40571209582428014,0.26166861989467555,0.5801120852923976,0.35133739038567413,0.6479160584964843,0.3593348959157404,True,58.980637225784626,0.6388431657168753,0.6101865150422613,0.848056560379393,0.36616133916789384,0.5963301165298982,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,26.112,0.8770907403840797,1.0,clean,0.40866732455440913,0.5500441059608343,0.42528575275372055,0.27277635184017823,0.5807466909424304,0.33807125312892805,0.6660888070503469,0.3682210814721425,True,59.7111213418138,0.6366060918183214,0.611020577882931,0.774565251365638,0.46119808272753954,0.5015573520580396,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,26.368,0.9702063421149854,1.0,clean,0.4032641021069454,0.5560679134552051,0.436621921998415,0.2814736344560396,0.5861541112179317,0.3277162994689965,0.6754603661316798,0.37517890756483163,True,57.58062910481253,0.629072818484292,0.6138461023008249,0.8432457453858492,0.4322464071077004,0.5257714491673948,gamma
