freq_hz,psd_v2_per_hz
49.5,3.564230941600736e-14
49.75,3.257705840391869e-14
50.0,2.744434187421582e-14
50.25,2.1718245809592443e-14
50.5,1.23953604863144e-14
50.75,1.1410900866719857e-14
51.0,1.0959302715780938e-14
51.25,1.0753477623302213e-14
51.5,8.846401075391209e-15
51.75,7.953615204466736e-15
52.0,5.46033788163214e-15
52.25,4.798080544262606e-15
52.5,3.3558953213863426e-15
52.75,3.08764012375003e-15
53.0,1.9210161372157455e-15
53.25,1.704976065116209e-15
53.5,1.3259890797607565e-15
53.75,1.1906675960813296e-15
54.0,1.1155006407450515e-15
54.25,9.754904437964244e-16
54.5,9.458984648057327e-16
54.75,7.636476585340567e-16
55.0,9.132521649596916e-16
55.25,8.423711648065175e-16
55.5,1.0400983255197378e-15
55.75,8.991417701103109e-16
56.0,1.0626708539113244e-15
56.25,9.980055796119244e-16
56.5,1.2158724192944421e-15
56.75,1.0381612946678174e-15
57.0,1.2133033308243023e-15
57.25,1.2094268974787958e-15
57.5,1.3115218034813685e-15
57.75,1.4038796601077402e-15
58.0,1.423258781062652e-15
58.25,1.278318300265614e-15
58.5,1.2416438509323244e-15
58.75,1.2044927419934727e-15
59.0,1.048660080137115e-15
59.25,1.1719894969842177e-15
59.5,1.1127086092186681e-15
59.75,1.0946953107428935e-15
60.0,9.27596440702124e-16
60.25,1.0104233957204556e-15
60.5,8.73229533351905e-16
60.75,8.6242489717136215e-16
61.0,7.299898357930487e-16
61.25,6.422142200924513e-16
61.5,5.330385651691928e-16
61.75,6.485967658608849e-16
62.0,5.33563485344303e-16
62.25,5.244454596658343e-16
62.5,5.10720181817485e-16
62.75,4.718922346855899e-16
63.0,4.587707768364301e-16
63.25,4.695903649317582e-16
63.5,5.638401874723166e-16
63.75,5.27160146983677e-16
64.0,6.244259451414829e-16
64.25,6.132720591075549e-16
64.5,7.210537936214962e-16
64.75,5.938673085602199e-16
65.0,7.358453480505375e-16
65.25,6.384562443824114e-16
65.5,7.875306635428391e-16
65.75,7.701604225813516e-16
66.0,9.8683199960755e-16
66.25,9.923683764125733e-16
66.5,1.1786391753094259e-15
66.75,1.109978126533706e-15
67.0,1.2977605521087612e-15
67.25,1.1903769590013991e-15
67.5,1.3523130472694845e-15
67.75,1.2830569688657294e-15
68.0,1.4154235606376836e-15
68.25,1.3572183890033647e-15
68.5,1.4729418482502208e-15
68.75,1.4156317436834461e-15
69.0,1.4637365001850112e-15
69.25,1.4334935101252641e-15
69.5,1.4609070056435528e-15
69.75,1.4971083008420537e-15
70.0,1.4825906399997051e-15
70.25,1.4506946021653426e-15
70.5,1.363154915131303e-15
70.75,1.3129277710384478e-15
71.0,1.2130020236041314e-15
71.25,1.2265034340130998e-15
71.5,1.1150662495068253e-15
71.75,1.1437246091178113e-15
72.0,1.0278242924096185e-15
72.25,1.0397628645424789e-15
72.5,8.907836182904721e-16
72.75,9.13902170769945e-16
73.0,7.687437854168768e-16
73.25,8.120867600668267e-16
73.5,6.747374767076548e-16
73.75,6.85880286731429e-16
74.0,5.663491422725992e-16
74.25,6.32227035107359e-16
74.5,5.004203981456715e-16
74.75,5.518311265514126e-16
75.0,4.727762513868821e-16
75.25,4.569427742997526e-16
75.5,3.6158469062882336e-16
75.75,3.9324802945498634e-16
76.0,3.439482646901446e-16
76.25,3.541875589059068e-16
76.5,3.282658274722242e-16
76.75,3.4470171807603865e-16
77.0,3.5105806023610635e-16
77.25,3.645728737601595e-16
77.5,3.7877103476932815e-16
77.75,3.3374219363375003e-16
78.0,3.7891032298375e-16
78.25,3.5047071072095874e-16
78.5,4.181552353768758e-16
78.75,3.991872049868778e-16
79.0,4.554456986420542e-16
79.25,4.075471065172922e-16
79.5,4.762031008163033e-16
79.75,4.101818529237123e-16
80.0,4.620608863257814e-16
80.25,4.246207261514512e-16
80.5,4.901092300816418e-16
80.75,4.652533360278008e-16
81.0,5.021952807081568e-16
81.25,4.494027603116737e-16
81.5,4.793500858270778e-16
81.75,4.1604378518547073e-16
82.0,4.120196883504492e-16
82.25,3.906830933366763e-16
82.5,3.918978431571098e-16
82.75,3.5600035725602204e-16
83.0,3.447947620518811e-16
83.25,3.0529942437674516e-16
83.5,2.9863318378416675e-16
83.75,2.794444272608004e-16
84.0,2.8325913729304505e-16
84.25,2.449225372090877e-16
84.5,2.5683324784692705e-16
84.75,2.2673411227343327e-16
85.0,2.503587681236804e-16
85.25,2.1084640145324567e-16
85.5,2.5367782223607723e-16
85.75,1.989266111473284e-16
86.0,2.7015959021703004e-16
86.25,2.0521610071031962e-16
86.5,2.9959025193743115e-16
86.75,2.309841859497434e-16
87.0,3.650443609853707e-16
87.25,2.7180381375709743e-16
87.5,4.50735882244455e-16
87.75,3.34140784730555e-16
88.0,5.393221340652861e-16
88.25,4.2192383988148766e-16
88.5,6.724850431296147e-16
88.75,5.130267728860158e-16
89.0,7.810898068632323e-16
89.25,6.231005666959733e-16
89.5,9.21480641621454e-16
89.75,7.297001648593131e-16
90.0,1.0546183705807946e-15
90.25,8.576993333781277e-16
90.5,1.2011362194238453e-15
90.75,9.865678382534897e-16
91.0,1.3108954135768773e-15
91.25,1.0835519696517022e-15
91.5,1.4510601302819025e-15
91.75,1.2232238959704402e-15
