freq_hz,psd_v2_per_hz
21.0,2.246486983870885e-15
21.25,2.279583329435136e-15
21.5,3.3977523247702936e-15
21.75,2.775944876928668e-15
22.0,3.0446466360464343e-15
22.25,5.461729381641032e-15
22.5,4.146023470214796e-15
22.75,2.9328505070409546e-15
23.0,4.7442155679317886e-15
23.25,3.878837140442516e-15
23.5,4.852657404327797e-15
23.75,4.4778623089859715e-15
24.0,2.867501681308992e-15
24.25,2.015830809868512e-15
24.5,1.9712921284713715e-15
24.75,1.8472389950953297e-15
25.0,1.4280592854266707e-15
25.25,1.6362194380490114e-15
25.5,2.043068073182902e-15
25.75,9.172934372346622e-16
26.0,1.01074961630852e-15
26.25,1.6987092156454897e-15
26.5,1.157211512920306e-15
26.75,9.44773036129214e-16
27.0,1.6006259215699445e-15
27.25,8.982879988225237e-16
27.5,1.6536501109860141e-15
27.75,1.7055139616001342e-15
28.0,1.8051407136770663e-15
28.25,2.358319151763678e-15
28.5,2.2711909860429305e-15
28.75,1.9558858571320065e-15
29.0,2.0234929829553364e-15
29.25,3.0639407106976107e-15
29.5,2.7186409983881045e-15
29.75,2.517158611315335e-15
30.0,3.3017199590828324e-15
30.25,3.896399777708649e-15
30.5,2.779417468034667e-15
30.75,2.722748299279251e-15
31.0,3.958369955664088e-15
31.25,2.9506620573504585e-15
31.5,3.368317718478164e-15
31.75,3.561199305724327e-15
32.0,2.8584120235667386e-15
32.25,3.710244748456144e-15
32.5,3.577958133919307e-15
32.75,2.743213024291268e-15
33.0,3.556437761936736e-15
33.25,4.4743784773071604e-15
33.5,2.9287859214477968e-15
33.75,3.0206791489046546e-15
34.0,4.954934998885678e-15
34.25,4.568921018168407e-15
34.5,3.8419227840131494e-15
34.75,4.876292958557856e-15
35.0,4.825398087796543e-15
35.25,3.428860168540362e-15
35.5,3.3747264984950555e-15
35.75,2.9302325935421833e-15
36.0,2.283910367617406e-15
36.25,4.6488183236578825e-15
36.5,4.751205688653985e-15
36.75,4.874687028447207e-15
37.0,4.342118431715245e-15
37.25,4.377704007414408e-15
37.5,3.742027013675307e-15
37.75,3.957277477228008e-15
38.0,5.6376113854895926e-15
38.25,4.8406954689361335e-15
38.5,3.4460648235449517e-15
38.75,3.701390197694726e-15
39.0,4.162602747647051e-15
39.25,3.1055545982778497e-15
39.5,3.4125584824993593e-15
39.75,4.097149101515525e-15
40.0,2.9908757407414916e-15
40.25,4.553899680572095e-15
40.5,5.454846163411972e-15
40.75,5.9199071614718e-15
41.0,6.768290455797266e-15
41.25,7.004075231508264e-15
41.5,6.800362110456259e-15
41.75,5.964884712568342e-15
42.0,7.368921403396006e-15
42.25,4.455756114129877e-15
42.5,4.131176802084622e-15
42.75,5.0020956698490875e-15
43.0,4.1385763592831536e-15
43.25,6.40147559669153e-15
43.5,6.839226697577544e-15
43.75,1.0267931796181284e-14
44.0,8.777178481467641e-15
44.25,9.893170948209353e-15
44.5,9.822571599233026e-15
44.75,8.884947720925332e-15
45.0,9.841531099242044e-15
45.25,8.559297770436629e-15
45.5,8.95689657889285e-15
45.75,6.512396559056204e-15
46.0,8.059186850740654e-15
46.25,9.152923151817272e-15
46.5,9.618227667262236e-15
46.75,1.5853428031222065e-14
47.0,1.4109940673242847e-14
47.25,2.4141972922447132e-14
47.5,2.5977575798569206e-14
47.75,3.3165988155667123e-14
48.0,3.5188261608754706e-14
48.25,3.4546245488553994e-14
48.5,4.052633303966518e-14
48.75,3.044649911458315e-14
49.0,3.975568664021548e-14
49.25,2.881448693555198e-14
49.5,3.519324559678154e-14
49.75,3.228636552209571e-14
50.0,2.817071807312024e-14
50.25,3.5981894655770726e-14
50.5,2.4080185409877707e-14
50.75,3.7850480153153154e-14
51.0,3.4525351019069157e-14
51.25,3.689569742450488e-14
51.5,3.1713783883418145e-14
51.75,2.450017076070684e-14
