t_capture_sec,timestamp_unix,block_idx,sample_idx,sample_in_block,status,ch1_uV,ch2_uV,ch3_uV,ch4_uV
0.0017524369995953748,1779567891.1689484,7198,59052,0,12582912,43,0,0,0
0.0017524369995953748,1779567891.1689484,7198,59053,1,12582912,-1,0,0,0
0.0017524369995953748,1779567891.1689484,7198,59054,2,12582912,-42,0,0,0
0.0017524369995953748,1779567891.1689484,7198,59055,3,12582912,-22,0,0,0
0.0017524369995953748,1779567891.1689484,7198,59056,4,12582912,31,0,0,0
0.0017524369995953748,1779567891.1689484,7198,59057,5,12582912,45,0,0,0
0.0017524369995953748,1779567891.1689484,7198,59058,6,12582912,5,0,0,0
0.0017524369995953748,1779567891.1689484,7198,59059,7,12582912,-31,0,0,0
0.031266777999917394,1779567891.1984634,7199,59060,0,12582912,-12,0,0,0
0.031266777999917394,1779567891.1984634,7199,59061,1,12582912,33,0,0,0
0.031266777999917394,1779567891.1984634,7199,59062,2,12582912,41,0,0,0
0.031266777999917394,1779567891.1984634,7199,59063,3,12582912,3,0,0,0
0.031266777999917394,1779567891.1984634,7199,59064,4,12582912,-29,0,0,0
0.031266777999917394,1779567891.1984634,7199,59065,5,12582912,-11,0,0,0
0.031266777999917394,1779567891.1984634,7199,59066,6,12582912,28,0,0,0
0.031266777999917394,1779567891.1984634,7199,59067,7,12582912,36,0,0,0
0.05243908900047245,1779567891.219636,7200,59068,0,12582912,3,0,0,0
0.05243908900047245,1779567891.219636,7200,59069,1,12582912,-24,0,0,0
0.05243908900047245,1779567891.219636,7200,59070,2,12582912,-11,0,0,0
0.05243908900047245,1779567891.219636,7200,59071,3,12582912,22,0,0,0
0.05243908900047245,1779567891.219636,7200,59072,4,12582912,29,0,0,0
0.05243908900047245,1779567891.219636,7200,59073,5,12582912,3,0,0,0
0.05243908900047245,1779567891.219636,7200,59074,6,12582912,-16,0,0,0
0.05243908900047245,1779567891.219636,7200,59075,7,12582912,-2,0,0,0
0.07372379600019485,1779567891.2409205,7201,59076,0,12582912,27,0,0,0
0.07372379600019485,1779567891.2409205,7201,59077,1,12582912,35,0,0,0
0.07372379600019485,1779567891.2409205,7201,59078,2,12582912,15,0,0,0
0.07372379600019485,1779567891.2409205,7201,59079,3,12582912,-2,0,0,0
0.07372379600019485,1779567891.2409205,7201,59080,4,12582912,5,0,0,0
0.07372379600019485,1779567891.2409205,7201,59081,5,12582912,26,0,0,0
0.07372379600019485,1779567891.2409205,7201,59082,6,12582912,33,0,0,0
0.07372379600019485,1779567891.2409205,7201,59083,7,12582912,21,0,0,0
0.11729070299952582,1779567891.2844887,7202,59084,0,12582912,9,0,0,0
0.11729070299952582,1779567891.2844887,7202,59085,1,12582912,13,0,0,0
0.11729070299952582,1779567891.2844887,7202,59086,2,12582912,26,0,0,0
0.11729070299952582,1779567891.2844887,7202,59087,3,12582912,30,0,0,0
0.11729070299952582,1779567891.2844887,7202,59088,4,12582912,20,0,0,0
0.11729070299952582,1779567891.2844887,7202,59089,5,12582912,9,0,0,0
0.11729070299952582,1779567891.2844887,7202,59090,6,12582912,12,0,0,0
0.11729070299952582,1779567891.2844887,7202,59091,7,12582912,22,0,0,0
0.17414637799993216,1779567891.3413427,7203,59092,0,12582912,24,0,0,0
0.17414637799993216,1779567891.3413427,7203,59093,1,12582912,16,0,0,0
0.17414637799993216,1779567891.3413427,7203,59094,2,12582912,7,0,0,0
0.17414637799993216,1779567891.3413427,7203,59095,3,12582912,6,0,0,0
0.17414637799993216,1779567891.3413427,7203,59096,4,12582912,12,0,0,0
0.17414637799993216,1779567891.3413427,7203,59097,5,12582912,18,0,0,0
0.17414637799993216,1779567891.3413427,7203,59098,6,12582912,18,0,0,0
0.17414637799993216,1779567891.3413427,7203,59099,7,12582912,15,0,0,0
0.19574977999945986,1779567891.3629477,7204,59100,0,12582912,13,0,0,0
0.19574977999945986,1779567891.3629477,7204,59101,1,12582912,16,0,0,0
0.19574977999945986,1779567891.3629477,7204,59102,2,12582912,22,0,0,0
0.19574977999945986,1779567891.3629477,7204,59103,3,12582912,25,0,0,0
0.19574977999945986,1779567891.3629477,7204,59104,4,12582912,21,0,0,0
0.19574977999945986,1779567891.3629477,7204,59105,5,12582912,15,0,0,0
0.19574977999945986,1779567891.3629477,7204,59106,6,12582912,13,0,0,0
0.19574977999945986,1779567891.3629477,7204,59107,7,12582912,16,0,0,0
0.21752599399951578,1779567891.384724,7205,59108,0,12582912,20,0,0,0
0.21752599399951578,1779567891.384724,7205,59109,1,12582912,18,0,0,0
0.21752599399951578,1779567891.384724,7205,59110,2,12582912,15,0,0,0
0.21752599399951578,1779567891.384724,7205,59111,3,12582912,15,0,0,0
0.21752599399951578,1779567891.384724,7205,59112,4,12582912,17,0,0,0
0.21752599399951578,1779567891.384724,7205,59113,5,12582912,18,0,0,0
0.21752599399951578,1779567891.384724,7205,59114,6,12582912,16,0,0,0
0.21752599399951578,1779567891.384724,7205,59115,7,12582912,16,0,0,0
0.26929644099982397,1779567891.4364944,7206,59116,0,12582912,21,0,0,0
0.26929644099982397,1779567891.4364944,7206,59117,1,12582912,26,0,0,0
0.26929644099982397,1779567891.4364944,7206,59118,2,12582912,26,0,0,0
0.26929644099982397,1779567891.4364944,7206,59119,3,12582912,23,0,0,0
0.26929644099982397,1779567891.4364944,7206,59120,4,12582912,24,0,0,0
0.26929644099982397,1779567891.4364944,7206,59121,5,12582912,28,0,0,0
0.26929644099982397,1779567891.4364944,7206,59122,6,12582912,29,0,0,0
0.26929644099982397,1779567891.4364944,7206,59123,7,12582912,22,0,0,0
0.2696109709995653,1779567891.4368074,7207,59124,0,12582912,15,0,0,0
0.2696109709995653,1779567891.4368074,7207,59125,1,12582912,18,0,0,0
0.2696109709995653,1779567891.4368074,7207,59126,2,12582912,27,0,0,0
0.2696109709995653,1779567891.4368074,7207,59127,3,12582912,26,0,0,0
0.2696109709995653,1779567891.4368074,7207,59128,4,12582912,15,0,0,0
