capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,14.592,18.592,178.3934079499576,1253.0,0.057205871155946234,0.515489667235172,0.854016480125106,high_rms,0.0,0.5,4.25,8.25,28.25,49.25,5.100696863365643e-09,0.8122917530679898,3.2345664489262155e-10,0.051510837079612445,4.5758836362865794e-11,0.007287146521978882,1.9506632715315527e-10,0.031064533551444656,6.144115154343579e-10,0.09784572977897399,0.23458090912296972,7.0687253130220125,0.8638025901476023,0.12891026333041863
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,14.848,18.848,182.11661099416494,1253.0,0.08166226067290004,0.5052137944206938,0.8447084725145877,high_rms,0.0,0.5,4.0,8.5,28.25,49.25,5.601453578741302e-09,0.7860056933516861,3.435408873139404e-10,0.048206253882501035,6.299155855477502e-11,0.008839084884155197,2.450427847406369e-10,0.03438482908291323,8.734508410136826e-10,0.12256413879874449,0.257063510853616,5.4537607132741535,0.8342119472341871,0.1569489678816577
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,15.104,19.104,184.60006229684754,1253.0,0.053981611342157794,0.4747886462452007,0.8384998442578812,high_rms,0.0,0.5,4.25,8.75,27.25,49.25,9.33593989552955e-09,0.8492051680116767,4.962643684871666e-10,0.04514063620109122,9.635000821500738e-11,0.008764080085105428,2.447698427403281e-10,0.02226447660915472,8.204147919503549e-10,0.0746256390929719,0.39363512733561445,5.150641683182222,0.8943458042127679,0.09689011570212662
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,15.36,19.36,185.91478962148224,1253.0,0.04164767320620815,0.47959371803659634,0.8352130259462944,high_rms,0.0,0.75,4.75,8.75,27.25,49.25,1.1148315887274084e-08,0.8722751848484973,5.576913167352669e-10,0.043635316877678014,1.0958291686183178e-10,0.008574071638121121,2.3461332585308285e-10,0.018356797945600523,7.305291488159824e-10,0.05715862869010308,0.4670788262489986,5.089217669195967,0.9159105017261753,0.0755154266357036
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,15.616,19.616,187.13453449323563,1253.0,0.02981598968998442,0.4886535330321026,0.832163663766911,high_rms,0.0,0.75,4.75,8.0,18.25,49.25,1.331327900422626e-08,0.8925079078700061,6.192676770099955e-10,0.04151503913079989,1.1609116358765661e-10,0.007782626767073884,2.1901845678048234e-10,0.014682761818783523,6.490507514443066e-10,0.04351166441333663,0.5300519659126828,5.334322250482113,0.934022947000806,0.05819442623212015
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,15.872,19.872,187.62169650656077,1262.0,0.029564559602633617,0.4962715742655135,0.8309457587335981,high_rms,0.75,0.75,4.75,8.0,18.0,49.25,1.3322044256469004e-08,0.8872187873907009,6.415050425513579e-10,0.04272282203844666,1.2022889314034717e-10,0.00800697931396736,2.4168028352882295e-10,0.016095374250431727,6.90053420365967e-10,0.04595603700645335,0.49747083785595037,5.335697816019214,0.9299416094291476,0.062051411256885076
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,16.128,20.128,188.06546732454632,1262.0,0.032120183765905114,0.5124980371117007,0.8298363316886342,high_rms,0.75,0.75,4.75,8.0,19.0,49.25,1.2393439747519832e-08,0.8766205922387639,6.040742664670097e-10,0.042727761784816756,1.1489149325657646e-10,0.008126577521138252,2.5827479824260336e-10,0.018268455828906342,7.670662375979763e-10,0.05425661262637468,0.4448420598461034,5.257780618430879,0.9193483540235806,0.07252506845528102
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,16.384,20.384,195.3450383296182,1262.0,0.039190612323281665,0.506408267921754,0.8116374041759544,high_rms,0.25,0.75,4.0,8.0,30.0,49.25,1.4532415087275531e-08,0.8700311478813075,5.939471152963132e-10,0.03555861069193565,1.2859530677743089e-10,0.00769878383570808,3.804761009534357e-10,0.022778461588519153,1.0678937621307268e-09,0.06393299600252939,0.33798524126793694,4.618730886690134,0.9055897585732432,0.08671145759104854
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,16.64,20.64,201.7626724644576,1262.0,0.04043223386054237,0.46557493397549743,0.545593318838856,high_rms;possible_artifact_window,0.0,0.75,4.0,8.0,29.75,49.25,1.984913996022624e-08,0.8871029270934078,6.746897535444721e-10,0.03015340999401211,1.0584087086302048e-10,0.004730267736377565,5.062323676298623e-10,0.022624668676514196,1.2393359901463207e-09,0.055388726499688436,0.20907566886439644,6.374567291851342,0.9172563370874198,0.07801339517620264
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,16.896,20.896,184.50260160767382,1261.0,0.047543039596985526,0.45432198905925114,0.8387434959808154,high_rms,0.0,0.5,4.0,9.5,29.75,49.25,1.8504379669322993e-08,0.8700165884436144,7.732638702163691e-10,0.036356387317736265,9.120075880069902e-11,0.00428796719766808,5.910398871325771e-10,0.027788800026064146,1.309112193580035e-09,0.06155025701491719,0.15430559051294898,8.478699962422267,0.9063729757613507,0.08933905704098133
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,17.152,21.152,111.59466833142164,560.0,0.055473685289743675,0.48514734241018037,1.0,,0.0,0.75,4.0,8.75,29.5,49.25,9.99645810822381e-09,0.8303583509846943,6.265546723742036e-10,0.05204492420434309,6.034456940012895e-11,0.005012537100190554,4.1148356553674144e-10,0.03417998767536487,9.438868173401358e-10,0.07840420003540709,0.14665122608582232,10.38295042292347,0.8824032751890374,0.11258418771077196
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,17.408,21.408,109.90254319168415,560.0,0.05031954527471842,0.4909946858402633,1.0,,0.0,0.75,4.0,8.0,29.5,49.25,9.476838653804713e-09,0.8381562325724816,5.803045273946328e-10,0.0513236401076184,4.76161434716239e-11,0.004211295441416456,3.673596773338301e-10,0.03249024431048528,8.346496951845755e-10,0.07381858756799826,0.12961722913414297,12.187138333461556,0.8894798726801,0.10630883187848354
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,17.664,21.664,238.12124852687967,1646.0,0.026126052972496743,0.5332073057018754,0.45469687868280084,high_rms;possible_artifact_window,0.0,0.5,4.0,11.0,25.75,49.25,1.989721975563969e-08,0.8536111871858268,1.4564541596641564e-09,0.062483381074397056,3.2424978058712e-10,0.013910649002771537,6.117718979491152e-10,0.026245643487314525,1.0197690129167257e-09,0.04374913924969007,0.5300174487813591,4.491766060803343,0.916094568260224,0.06999478273700459
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,17.92,21.92,260.3462156437078,1646.0,0.009748876448390323,0.5311472595333827,0.4,high_rms;possible_artifact_window,1.0,1.0,4.0,8.0,25.75,49.25,3.248628487974521e-08,0.9156464834442309,1.5154210533235979e-09,0.04271310073003299,3.7925860915588995e-10,0.010689643739658798,4.486476798391566e-10,0.012645418578049447,6.4945690246017e-10,0.018305353508027894,0.845337279559446,3.995745954710025,0.9583595841742639,0.03095077208607734
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,18.176,22.176,260.6628531264093,1646.0,0.008779984400533488,0.5279808941934492,0.4,high_rms;possible_artifact_window,1.0,1.0,4.0,8.0,26.5,49.25,2.7808462732265953e-08,0.9188890374838277,1.2003006743978926e-09,0.03966213961582753,2.9882293218020933e-10,0.009874156625370327,4.1929658991828603e-10,0.013855028364556784,5.362517892371371e-10,0.01771963791041755,0.7126767528408591,4.01676225328662,0.9585511770996552,0.031574666274974336
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,18.432,22.432,266.11460688958806,1780.0,0.009282013316289132,0.5208549247814832,0.4,high_rms;possible_artifact_window,1.0,1.0,4.0,8.0,29.5,49.25,2.5893531309937256e-08,0.908276222649606,1.4412273110930778e-09,0.05055442158237788,2.2292330672294621e-10,0.007819556805416192,4.2527843724219057e-10,0.014917636684202436,5.254720526242941e-10,0.01843216227839745,0.5241820115981904,6.465126200932707,0.9588306442319838,0.03334979896259989
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,18.688,22.688,267.6839890617293,1780.0,0.007334587002387448,0.5489218140230149,0.4,high_rms;possible_artifact_window,0.5,0.5,4.0,8.0,26.5,49.75,2.7648263780435357e-08,0.8869474524695147,2.1437192402993062e-09,0.06876982707097905,2.85915202329006e-10,0.009172068175487604,5.26402350105016e-10,0.0168868189014456,5.680802747098491e-10,0.01822383338257303,0.5431495552251364,7.497744865739958,0.9557172795404937,0.035110652284018634
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,18.944,22.944,272.20614430978594,1780.0,0.00792787899904137,0.5605587761658892,0.4,high_rms;possible_artifact_window,1.0,1.0,4.25,8.0,29.5,49.25,2.5997877981280982e-08,0.8708677887464273,2.4213623192439495e-09,0.08110994482827397,2.531806223181832e-10,0.008480955594546436,5.530777610570938e-10,0.018526804653957517,6.273427200787912e-10,0.021014506176794765,0.45776677376121716,9.563774261526687,0.9519777335747013,0.03954131083075228
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,19.2,23.2,307.1892690183041,1784.0,0.004204489131299257,0.5458178254698729,0.4,high_rms;possible_artifact_window,1.0,1.0,4.25,8.5,26.5,49.25,5.235358464474296e-08,0.8997099457531009,3.974297296292068e-09,0.06829933096496545,5.39102114631287e-10,0.009264609818059549,6.377979489632409e-10,0.010960723357474576,6.846210267223574e-10,0.01176539010639944,0.8452553281295639,7.372067718581006,0.9680092767180664,0.022726113463874015
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,19.456,23.456,307.59384259116763,1784.0,0.0032270686867495154,0.5570829417824529,0.4,high_rms;possible_artifact_window,1.0,1.0,4.25,8.0,26.25,49.25,4.90801864024479e-08,0.9017891489713,3.569448714771761e-09,0.0655843091628964,5.832904470989888e-10,0.010717257501415101,6.225554952904177e-10,0.01143870533990782,5.698648856545864e-10,0.010470579024480757,0.9369292400621859,6.119504841069339,0.9673734581341964,0.021909284364388576
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,19.712,23.712,308.330016378555,1784.0,0.0025805511503875635,0.5591436189793502,0.4,high_rms;possible_artifact_window,1.0,1.0,4.25,8.0,26.5,48.75,4.045310932145932e-08,0.903578664304858,2.8038523100839424e-09,0.0626280938041463,5.333392270845328e-10,0.011912902481757682,5.641720096918164e-10,0.012601597244469345,4.1540818302277e-10,0.009278742164768705,0.9453486134058188,5.257164985615317,0.9662067581090044,0.021880339409238052
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,19.968,23.968,315.7970614176136,1784.0,0.0020214077072036704,0.5599705049848902,0.4,high_rms;possible_artifact_window,1.0,1.0,4.25,8.0,13.0,49.0,4.878676651301478e-08,0.9054849570880522,3.4108180680274033e-09,0.06330496306081376,6.69114005415684e-10,0.012418791196567773,5.986414438300363e-10,0.01111081674029299,4.1381735506289347e-10,0.007680471914273222,1.117720819886396,5.097514086420069,0.968789920148866,0.01879128865456621
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,20.224,24.224,319.08259432316265,1784.0,0.0021187731302060595,0.5607934703442038,0.4,high_rms;possible_artifact_window,1.0,1.0,4.25,8.0,13.25,49.25,5.475428796004668e-08,0.9076180397390246,3.868129940807037e-09,0.06411889634822526,6.677490205807148e-10,0.01106874145709565,5.764325730865425e-10,0.009555061740703964,4.6085716972808113e-10,0.007639260714950576,1.1584165291097497,5.792790137592531,0.9717369360872499,0.01719432245565454
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,20.48,24.48,315.63981687993675,1784.0,0.0033255851580924274,0.575722280310882,0.4,high_rms;possible_artifact_window,1.0,1.0,4.0,8.0,26.25,49.25,3.3117472579905917e-08,0.8931952849208077,2.5042129942783244e-09,0.06753991366732404,4.329112597618706e-10,0.011675839545891104,5.808210868918301e-10,0.01566504373009238,4.4210940046018865e-10,0.011923918135884738,0.7453435653972637,5.7845873439646835,0.9607351985881317,0.02758896186597712
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,20.736,24.736,314.407407673547,1784.0,0.0022759930402010227,0.5745357235909443,0.4,high_rms;possible_artifact_window,1.0,1.0,4.0,8.0,26.25,49.0,4.18120799968199e-08,0.8982179462635416,3.2070049909951846e-09,0.06889371293864624,5.338149940283734e-10,0.011467552144196565,5.804786539050075e-10,0.012469992987673343,4.166598830232727e-10,0.008950795665942377,0.9196117556387003,6.0077087134512475,0.9671116592021878,0.02142078865361572
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,20.992,24.992,314.5985616623191,1784.0,0.0021111668032586448,0.5649272263991798,0.4,high_rms;possible_artifact_window,1.0,1.0,4.0,8.0,13.25,49.0,4.8174359524474295e-08,0.9044970450701757,3.5161881004697954e-09,0.06601814280831479,5.987488714249898e-10,0.01124180145390144,5.42555695189321e-10,0.010186747222563951,4.290841343714023e-10,0.00805626344504396,1.1035712586448119,5.872559044832032,0.9705151878784904,0.01824301066760791
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,21.248,25.248,314.5170663096043,1784.0,0.0018846328153954278,0.5602056607250551,0.4,high_rms;possible_artifact_window,1.75,1.75,4.25,9.25,13.25,49.25,6.312883573854603e-08,0.9062313306747581,4.986313976711816e-09,0.07157987150266061,5.613360008441864e-10,0.008058128508935345,5.135609411440386e-10,0.007372304742052612,4.707933531537011e-10,0.0067583645715931,1.093027050682089,8.882939931187307,0.9778112021774188,0.014130669313645712
