t_capture_sec,timestamp_unix,block_idx,sample_idx,sample_in_block,status,ch1_uV,ch2_uV,ch3_uV,ch4_uV
0.002050747999987834,1779559199.2379873,1780,15709,0,12582912,0,0,0,0
0.002050747999987834,1779559199.2379873,1780,15710,1,12582912,0,0,0,0
0.002050747999987834,1779559199.2379873,1780,15711,2,12582912,0,0,0,0
0.002050747999987834,1779559199.2379873,1780,15712,3,12582912,0,0,0,0
0.002050747999987834,1779559199.2379873,1780,15713,4,12582912,0,0,0,0
0.002050747999987834,1779559199.2379873,1780,15714,5,12582912,0,0,0,0
0.002050747999987834,1779559199.2379873,1780,15715,6,12582912,0,0,0,0
0.002050747999987834,1779559199.2379873,1780,15716,7,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15717,0,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15718,1,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15719,2,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15720,3,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15721,4,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15722,5,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15723,6,12582912,0,0,0,0
0.0022106449999910183,1779559199.238146,1781,15724,7,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15725,0,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15726,1,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15727,2,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15728,3,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15729,4,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15730,5,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15731,6,12582912,0,0,0,0
0.0023240319999331405,1779559199.2382593,1782,15732,7,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15733,0,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15734,1,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15735,2,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15736,3,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15737,4,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15738,5,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15739,6,12582912,0,0,0,0
0.002522105999901214,1779559199.2384577,1783,15740,7,12582912,0,0,0,0
