capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,107.52,0.9441664317696801,1.0,clean,True,0.33211526638532224,0.011906655466273935,0.5631120561095974,0.38420345354544433,0.31935372506192294,0.2129033186369404,0.5324806864697256,0.4573627628363555,17.069051576223433,0.7961008093484598,0.5567616220558762,1.519815625108481,0.5220434660029558,0.4386604449831092,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,107.776,0.9615069642541778,1.0,clean,True,0.33968626671571767,0.012734443167571712,0.5555519625867726,0.39165549509102004,0.30915819014399715,0.20668183517577277,0.5377803867010024,0.46332439607281617,17.043309982135955,0.7904143617279893,0.558529925454272,1.5751180302057335,0.5438733097408752,0.4187391594145405,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,108.032,0.9210809432185951,1.0,clean,True,0.3444465208581957,0.013327620114816205,0.5483169347313156,0.3964624782665428,0.3023232752401116,0.2018870858168918,0.5411125646007371,0.4671699826132344,17.023667154639135,0.8032380723238756,0.55455794514082,1.6321772217642265,0.5606568283566812,0.40335673866646193,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,108.288,0.9053098823751152,1.0,clean,True,0.3461739401641977,0.01380903126069977,0.5405354327636089,0.39834273886725086,0.31044745857824746,0.19859921796873356,0.5423217581149384,0.4686741910938008,17.918590066462396,0.8162556551245389,0.5505832822410726,1.777757023883559,0.5976731858348865,0.36672038065139684,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,108.544,0.96764428462808,1.0,clean,True,0.34498992141740076,0.01430501346721938,0.5314678714416173,0.3972538704863491,0.30490589908501037,0.1969093180246909,0.5414929449921806,0.46780309638907935,17.785562822575784,0.859728744286598,0.5377128267008121,1.8605313877197374,0.6225414546845689,0.3416269477277858,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,108.8,1.0,1.0,clean,True,0.34113047504011373,0.0139554779737473,0.5284897092526182,0.39604347359407777,0.314090633859878,0.19347201015048215,0.5387913325280796,0.4668347788752623,18.463442402238968,0.7288878826730493,0.5784065062909194,2.367988546987287,0.6694563181527576,0.30121887062724784,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,109.056,1.0,1.0,clean,True,0.3407534114663118,0.013439554261858916,0.5292733300205824,0.3979919415555682,0.3033170316295068,0.18937536988189396,0.5385273880264183,0.4683935532444547,18.92836356352354,0.678490285569642,0.595773480837208,2.483098716216248,0.6510121748490485,0.3215546049038232,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,109.312,1.0,1.0,clean,True,0.34033490270980804,0.013185145851110651,0.5275554627073452,0.39869247675706065,0.29448267780060233,0.1869518994531405,0.5382344318968657,0.46895398140564865,18.790393587774783,0.727152303754548,0.5789877347883124,2.3181575337170925,0.6494546780720094,0.32198041967722246,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,109.568,1.0,1.0,clean,True,0.33910056986038195,0.013074145577730383,0.523834868377829,0.3978784843409424,0.2872385076609007,0.18583728330322594,0.5373703989022675,0.46830278747275406,18.62266465031428,0.7724060311892319,0.564204805438356,2.250665981000396,0.656213115934181,0.3149465530513682,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,109.824,1.0,1.0,clean,True,0.3405059999352804,0.01276484088236079,0.5252176875023701,0.40033423678331403,0.28129828814634533,0.1832296158878569,0.5383541999546964,0.47026738942665136,18.625164889199976,0.6958723470708436,0.5896670240023666,2.436078861223353,0.6336379493332258,0.3386874867802101,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,110.08,0.9132644135356373,1.0,clean,True,0.3481566429608349,0.012544863071478651,0.5325646550673255,0.4087463470817394,0.27642730814440997,0.17893863287382178,0.5437096500725844,0.4769970776653917,18.57325650955534,0.6162968479102492,0.6186982306377254,2.556563348684875,0.5652310393998693,0.40449702676588506,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,110.336,0.7,0.75,usable_with_caution,True,0.3425568453946753,0.013781391723700739,0.5341430620305531,0.39849547912181144,0.27700937572926365,0.19195428270264325,0.5397897917762727,0.46879638329744927,15.813733196415656,0.7237128705786701,0.5801430255928928,1.9310344962381363,0.43488055287356786,0.5188787797602405,gamma
