capture,condition,channel,window_start_sec,quality_score,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,0.0,0.4,True,0.3642741844602556,0.019149933265501285,0.6164037491627933,0.4525195321061438,0.4067796610169492,0.14670614441559818,0.554991929122179,0.5120156256849151,190.02666936552603,0.3542794694256621,0.7384000293680282,1.3592539946531446,0.5917529112229933,0.33504397174591916,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,0.256,0.4,True,0.36910470697142017,0.017131162611103843,0.6243245076005423,0.4584316371916129,0.39000000000000007,0.14262167803702774,0.5583732948799942,0.5167453097532904,252.67549705097548,0.26229648201034794,0.7922069135469242,2.8893779371576884,0.6830241914323139,0.278790992717892,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,0.512,0.4,True,0.37713019623461014,0.014244846459491072,0.6481110366203061,0.47197349036960373,0.39607118644067807,0.1324202873815621,0.5639911373642271,0.527578792295683,290.55015882536605,0.09008728400087855,0.9173577333399688,6.008373998086851,0.7265862766919995,0.26015086249573915,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,0.768,0.4,True,0.38193916740262845,0.012380412304516586,0.6555131917611612,0.4776900759281149,0.38732074576271197,0.12861765088152943,0.56735741718184,0.532152060742492,310.4625417436645,0.1911808443625497,0.8395030903376507,3.7417244741722384,0.7609492540772645,0.21483296540576363,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,1.024,0.4,True,0.3862740943317182,0.010915619601328669,0.6606840111886428,0.4823175652316418,0.3801453844067798,0.12585574882483871,0.5703918660322028,0.5358540521853136,320.9190251728771,0.19553782800836383,0.8364436294413087,3.5215170323720253,0.7659740800245965,0.20808578049877424,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,1.28,0.4,True,0.39265523195637164,0.009186891828264744,0.6756060147042678,0.49168800591813533,0.3757870118237289,0.11950937454187839,0.5748586623694601,0.5433504047345084,331.3331334427044,0.10143321541007645,0.907907974811911,6.007943511111538,0.7590618781680036,0.22669610234158535,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,1.536,0.4,True,0.3913296723119159,0.00776643153989485,0.6882146956842154,0.49523943049222074,0.3706877225768137,0.1141730370114563,0.5739307706183412,0.5461915443937767,288.9730716864476,0.09847459112832137,0.9103533282154712,6.969415443244973,0.7519473484247337,0.2336020784978964,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,1.792,0.4,True,0.384988361441329,0.010544178249359836,0.6620103937227356,0.48194607273982126,0.36040461047908895,0.12515007805912648,0.5694918530089303,0.5355568581918572,255.11956522065813,0.539290626949277,0.649649898782669,0.8840786555817675,0.6964273353487472,0.23735787657788304,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,2.048,0.4,True,0.3814320038700745,0.011470030083150331,0.6447995934079015,0.4736106602083139,0.35197245855895465,0.13177566186128226,0.5670024027090521,0.5288885281666512,256.62178204803115,0.4960740182897326,0.6684161263198473,1.306687871425328,0.6990063383039524,0.25368195327645054,delta
20260524-114851_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,2.304,0.4,True,0.3791167376503807,0.009803061212382232,0.6623376109915261,0.4782440433197815,0.34505809398444454,0.12455382594101437,0.5653817163552665,0.5325952346558254,207.57895386331882,0.14516881325436862,0.87323370006113,4.737788906929077,0.6443002401470626,0.33827326784929196,delta
