t_capture_sec,timestamp_unix,block_idx,sample_idx,sample_in_block,status,ch1_uV,ch2_uV,ch3_uV,ch4_uV
0.08011774600004173,1779979567.6546228,48390,389534,0,12582912,-7,0,0,0
0.08011774600004173,1779979567.6546228,48390,389535,1,12582912,-47,0,0,0
0.08011774600004173,1779979567.6546228,48390,389536,2,12582912,-34,0,0,0
0.08011774600004173,1779979567.6546228,48390,389537,3,12582912,-3,0,0,0
0.08011774600004173,1779979567.6546228,48390,389538,4,12582912,6,0,0,0
0.08011774600004173,1779979567.6546228,48390,389539,5,12582912,30,0,0,0
0.08011774600004173,1779979567.6546228,48390,389540,6,12582912,81,0,0,0
0.08011774600004173,1779979567.6546228,48390,389541,7,12582912,72,0,0,0
0.1024729569999181,1779979567.6769786,48391,389542,0,12582912,-29,0,0,0
0.1024729569999181,1779979567.6769786,48391,389543,1,12582912,-105,0,0,0
0.1024729569999181,1779979567.6769786,48391,389544,2,12582912,-55,0,0,0
0.1024729569999181,1779979567.6769786,48391,389545,3,12582912,57,0,0,0
0.1024729569999181,1779979567.6769786,48391,389546,4,12582912,94,0,0,0
0.1024729569999181,1779979567.6769786,48391,389547,5,12582912,26,0,0,0
0.1024729569999181,1779979567.6769786,48391,389548,6,12582912,-36,0,0,0
0.1024729569999181,1779979567.6769786,48391,389549,7,12582912,2,0,0,0
0.1252839269998276,1779979567.6997893,48392,389550,0,12582912,86,0,0,0
0.1252839269998276,1779979567.6997893,48392,389551,1,12582912,106,0,0,0
0.1252839269998276,1779979567.6997893,48392,389552,2,12582912,47,0,0,0
0.1252839269998276,1779979567.6997893,48392,389553,3,12582912,6,0,0,0
0.1252839269998276,1779979567.6997893,48392,389554,4,12582912,45,0,0,0
0.1252839269998276,1779979567.6997893,48392,389555,5,12582912,118,0,0,0
0.1252839269998276,1779979567.6997893,48392,389556,6,12582912,136,0,0,0
0.1252839269998276,1779979567.6997893,48392,389557,7,12582912,77,0,0,0
0.14824792799981878,1779979567.7227533,48393,389558,0,12582912,8,0,0,0
0.14824792799981878,1779979567.7227533,48393,389559,1,12582912,-10,0,0,0
0.14824792799981878,1779979567.7227533,48393,389560,2,12582912,4,0,0,0
0.14824792799981878,1779979567.7227533,48393,389561,3,12582912,-5,0,0,0
0.14824792799981878,1779979567.7227533,48393,389562,4,12582912,-45,0,0,0
0.14824792799981878,1779979567.7227533,48393,389563,5,12582912,-67,0,0,0
0.14824792799981878,1779979567.7227533,48393,389564,6,12582912,-25,0,0,0
0.14824792799981878,1779979567.7227533,48393,389565,7,12582912,50,0,0,0
0.1922666670000126,1779979567.766772,48394,389566,0,12582912,85,0,0,0
0.1922666670000126,1779979567.766772,48394,389567,1,12582912,63,0,0,0
0.1922666670000126,1779979567.766772,48394,389568,2,12582912,36,0,0,0
0.1922666670000126,1779979567.766772,48394,389569,3,12582912,39,0,0,0
0.1922666670000126,1779979567.766772,48394,389570,4,12582912,62,0,0,0
0.1922666670000126,1779979567.766772,48394,389571,5,12582912,77,0,0,0
0.1922666670000126,1779979567.766772,48394,389572,6,12582912,70,0,0,0
0.1922666670000126,1779979567.766772,48394,389573,7,12582912,49,0,0,0
0.21510481699988304,1779979567.7896104,48395,389574,0,12582912,31,0,0,0
0.21510481699988304,1779979567.7896104,48395,389575,1,12582912,20,0,0,0
0.21510481699988304,1779979567.7896104,48395,389576,2,12582912,6,0,0,0
0.21510481699988304,1779979567.7896104,48395,389577,3,12582912,-17,0,0,0
0.21510481699988304,1779979567.7896104,48395,389578,4,12582912,-20,0,0,0
0.21510481699988304,1779979567.7896104,48395,389579,5,12582912,5,0,0,0
0.21510481699988304,1779979567.7896104,48395,389580,6,12582912,40,0,0,0
0.21510481699988304,1779979567.7896104,48395,389581,7,12582912,61,0,0,0
0.25907133099985913,1779979567.8335767,48396,389582,0,12582912,48,0,0,0
0.25907133099985913,1779979567.8335767,48396,389583,1,12582912,25,0,0,0
0.25907133099985913,1779979567.8335767,48396,389584,2,12582912,18,0,0,0
0.25907133099985913,1779979567.8335767,48396,389585,3,12582912,17,0,0,0
0.25907133099985913,1779979567.8335767,48396,389586,4,12582912,9,0,0,0
0.25907133099985913,1779979567.8335767,48396,389587,5,12582912,7,0,0,0
0.25907133099985913,1779979567.8335767,48396,389588,6,12582912,31,0,0,0
0.25907133099985913,1779979567.8335767,48396,389589,7,12582912,72,0,0,0
0.29833992799990483,1779979567.872846,48397,389590,0,12582912,108,0,0,0
0.29833992799990483,1779979567.872846,48397,389591,1,12582912,124,0,0,0
0.29833992799990483,1779979567.872846,48397,389592,2,12582912,111,0,0,0
0.29833992799990483,1779979567.872846,48397,389593,3,12582912,73,0,0,0
0.29833992799990483,1779979567.872846,48397,389594,4,12582912,35,0,0,0
0.29833992799990483,1779979567.872846,48397,389595,5,12582912,12,0,0,0
0.29833992799990483,1779979567.872846,48397,389596,6,12582912,-3,0,0,0
0.29833992799990483,1779979567.872846,48397,389597,7,12582912,-19,0,0,0
0.35113862999992307,1779979567.925644,48398,389598,0,12582912,-33,0,0,0
0.35113862999992307,1779979567.925644,48398,389599,1,12582912,-38,0,0,0
0.35113862999992307,1779979567.925644,48398,389600,2,12582912,-31,0,0,0
