capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.0,4.0,36.54575214713743,404.0,0.04657417741419339,0.789542910418842,1.0,,1.0,1.0,7.25,12.5,18.0,49.5,3.4779493099964894e-10,0.5172974942308216,5.2789802576731036e-11,0.07851762679632124,9.30764774998072e-11,0.13843855758360754,1.0000718872756996e-10,0.1487470446597539,7.866219309190559e-11,0.11699927672949575,0.9306978696637224,0.5671658833118215,0.5958151210271428,0.2657463213892497
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.256,4.256,34.28324663738835,404.0,0.09684944858368122,0.8421522320757294,1.0,,1.0,1.0,6.75,8.25,18.5,49.75,2.2162016942341697e-10,0.41071088377896464,5.7702647308528864e-11,0.10693568791202121,7.954589028602876e-11,0.1474160180698219,8.681266137389994e-11,0.16088294205730824,9.392003536027917e-11,0.174054468181884,0.9162936491881826,0.7254007353622342,0.5176465716909858,0.3349374102391922
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.512,4.512,31.815075043130104,404.0,0.1436293822821344,0.8803614606228638,1.0,,1.0,1.0,8.0,8.25,19.0,49.75,1.400452347849996e-10,0.32397579545665833,5.0105018178839727e-11,0.11591121358595945,6.515740440777342e-11,0.15073288252404446,7.621526887007531e-11,0.17631376316397532,1.0074774566946383e-10,0.23306634526936246,0.8549127408951045,0.7689842564210874,0.4398870090426178,0.4093801084333378
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,0.768,4.768,28.530509984926663,404.0,0.12076729506005772,0.893230235956145,1.0,,2.75,2.75,8.0,8.25,19.0,49.75,9.207063823515165e-11,0.3252610147697817,3.349326360318265e-11,0.11832276952071506,4.3083465691666816e-11,0.15220239632617708,5.3573618358128367e-11,0.18926130855690096,6.084594821806465e-11,0.21495251082642508,0.8041918207514548,0.7774041169965791,0.4435837842904968,0.404213819383326
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.024,5.024,33.207047444781956,408.0,0.12181348157639665,0.8926336027796185,1.0,,2.75,2.75,8.0,8.25,18.75,49.75,1.072761236298689e-10,0.32696571993099555,3.70999694592981e-11,0.11307658976875892,4.804099781913041e-11,0.14642363003655223,5.910088966962779e-11,0.18013295303309987,7.657795453266978e-11,0.23340110723059335,0.8128642070817911,0.7722564297889024,0.44004230969975444,0.4135340602636932
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.28,5.28,33.220942190130614,408.0,0.1480096780841974,0.900047157305451,1.0,,2.75,2.75,8.0,8.25,13.0,49.75,9.282887424289344e-11,0.28437816631457996,3.4121629061058516e-11,0.10453047484622441,4.862816576767926e-11,0.14897076717821692,5.6465912347770154e-11,0.17298144293684545,9.438299016922008e-11,0.28913914872413327,0.8611950776280974,0.7016844769361519,0.38890864116080437,0.46212059166097874
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.536,5.536,33.18139538958541,408.0,0.19080717739578348,0.9132388930795883,1.0,,49.75,2.75,8.0,8.25,13.0,49.75,7.903687803846579e-11,0.23277576355993979,3.406603983304348e-11,0.10032972746900197,5.055472252860304e-11,0.14889143435586152,6.576596408118471e-11,0.19369088057606312,1.1011723443475186e-10,0.32431219403913364,0.7687064765932091,0.6738448581884604,0.33310549102894177,0.5180030746151968
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,1.792,5.792,32.919371196910795,408.0,0.19310185388200413,0.920402817416189,1.0,,0.75,0.75,8.0,8.0,15.5,49.75,6.723573537586741e-11,0.20980236074311132,3.1288435778574333e-11,0.09763242200902954,5.037492266070648e-11,0.15718988774920536,6.839175452631878e-11,0.2134096024200722,1.0318092870489798e-10,0.3219657270785815,0.7365642687426744,0.6211113412384449,0.30743478275214087,0.5353753294986537
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,2.048,6.048,28.970036244368078,399.0,0.15985100736394642,0.9187773600824646,1.0,,1.0,1.0,8.0,8.25,15.75,49.25,5.918430502400256e-11,0.21581629458661034,2.534248098531583e-11,0.09241166791878987,4.55876001624315e-11,0.16623574344856862,6.425533316171631e-11,0.23430786092302291,7.986492609665914e-11,0.2912284331230083,0.709475741845392,0.5559073277605965,0.3082279625054002,0.5255362940460312
20260528-144607_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,2.304,6.304,28.70468602859122,399.0,0.17062024487296487,0.9313495928095981,1.0,,1.0,1.0,8.0,8.0,15.75,49.0,4.7191572292039214e-11,0.18552723116489142,2.6473559758308818e-11,0.10407719011018973,4.1957275227957884e-11,0.164949306034871,5.952616460756736e-11,0.234018998840827,7.921609466863731e-11,0.31142727384922086,0.704854335980921,0.6309647043206557,0.2896044212750811,0.5454462726900479
