capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,148.736,0.8727072376599344,1.0,clean,True,0.40099979261049695,0.014967943345310382,0.5884729128356126,0.44435148159337917,0.33483119242526405,0.19401138837309992,0.5806998548273479,0.5054811852747034,27.09622004500603,0.6621689782972643,0.6016235491385545,4.03049503002816,0.42697660553447736,0.5277265078429116,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,148.992,0.7,0.75,usable_with_caution,True,0.39715556213769815,0.014914011693143624,0.5876328798592023,0.4376912228015798,0.33252767948363177,0.20122170184716168,0.5780088934963887,0.5001529782412639,27.726331729970862,0.5858937088373601,0.6305592830201769,3.5913938224043873,0.3560591298855901,0.6042367379456317,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,149.248,0.7,0.75,usable_with_caution,True,0.39429177527136516,0.01566412775892441,0.5857666069304704,0.4320052179103633,0.3428421887020018,0.2079335057167405,0.5760042426899556,0.49560417432829074,28.53444970884176,0.5992243918799415,0.6253031188557028,1.5372322533494007,0.3502054603816094,0.598869847874412,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,149.504,0.7,0.75,usable_with_caution,True,0.38419204622340003,0.014438482295709064,0.5892300251335028,0.42405208511975123,0.33452042524411607,0.21079200712757443,0.5689344323563801,0.4892416680958011,25.306686088528156,0.4655595908599693,0.6823332235858238,2.996462768140048,0.4415313370587259,0.5305935845444331,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,149.76,0.8078126680797839,0.75,usable_with_caution,True,0.37130321961645135,0.013510441719312604,0.588368270839184,0.4132403194922163,0.3322728503950904,0.21446912530466714,0.559912253731516,0.4805922555937731,24.504114742158368,0.5157627537225262,0.6597338518390496,2.7539475335424086,0.4958107831497323,0.4769085091868715,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,150.016,0.7956140580781695,0.75,usable_with_caution,True,0.3613854138754012,0.012844817335445126,0.5870060387984098,0.4045683847956572,0.32890441529007586,0.2177603122749637,0.5529697897127809,0.4736547078365258,24.47945313937838,0.5348223884327915,0.6515411864748248,2.6436356607817846,0.4866835754734408,0.485156630327824,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,150.272,0.7902916682246673,0.75,usable_with_caution,True,0.3542170568401588,0.01248356308552667,0.5852998278372037,0.397877943490831,0.3261422985039639,0.22075527073194262,0.5479519397881112,0.4683023547926648,24.832588874772362,0.5510796788545271,0.6447122050666366,2.4163103937921884,0.4761432117908735,0.4933523649362266,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,150.528,0.8104468680861969,0.75,usable_with_caution,True,0.34786650452875734,0.012292345051931065,0.5827094794451878,0.3916677175269074,0.32387736273935214,0.2236792686530318,0.5435065531701302,0.4633341740215259,24.776118983363833,0.574628177642831,0.6350705609023893,2.3333913193021734,0.4817934387348302,0.48690944063575603,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,150.784,0.7609348734816384,0.75,usable_with_caution,True,0.34279164097482606,0.012247748037462352,0.5788927765650225,0.3860690992888623,0.323545539141184,0.2267240613322506,0.5399541486823782,0.45885527943108984,24.67860071756377,0.6181508938643873,0.617989338188192,2.2901846194059003,0.47938468051116523,0.48908587524947006,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,151.04,0.7,0.75,usable_with_caution,True,0.3389833901879861,0.012479353607154246,0.5729792459692231,0.3807334296145424,0.3232734437906861,0.230325868682891,0.5372883731315903,0.45458674369163393,24.584710540167606,0.6947226190402563,0.5900670639268962,2.1759468154695734,0.47279546633052966,0.49418829014311905,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,151.296,0.7,0.75,usable_with_caution,True,0.3339301675120485,0.012850326166385527,0.5659066567631444,0.3743251604704932,0.3138977832303965,0.23414583844769016,0.5337511172584339,0.44946012837639454,23.83348242018282,0.7433791426986012,0.5735986943376995,2.152187148002062,0.48984245412257793,0.4760574808061725,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,151.552,0.7513857492107496,0.75,usable_with_caution,True,0.3309408214958637,0.013146176262563538,0.562368803924754,0.3706122571568354,0.3062097415709591,0.23648255968745163,0.5316585750471046,0.4464898057254683,24.082134727862815,0.6860849975451371,0.5930899103215618,2.250877340221732,0.47647695604626,0.4879035344368519,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,151.808,0.7978140316894134,0.75,usable_with_caution,True,0.32923105164919975,0.013365443867852742,0.5593992956708052,0.36802568334166696,0.30295639486784753,0.2384112621099514,0.5304617361544399,0.4444205466733336,23.800734944687303,0.6981406353387832,0.5888793773483494,2.198844165727949,0.46472137828963705,0.5003391688251388,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,152.064,0.7929458949806115,0.75,usable_with_caution,True,0.3289198041788377,0.013353532315990835,0.5602556462142668,0.3677656608448603,0.300288650571296,0.23874736743055924,0.5302438629251864,0.44421252867588823,23.35244221039608,0.6234592880032942,0.6159686340017918,2.3369541579045907,0.44598583971102446,0.5193834770759979,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,152.32,0.7196448644013214,0.75,usable_with_caution,True,0.32956766445865454,0.0135841455626145,0.562259493998296,0.3685950205994994,0.29810110024812375,0.2386845852756068,0.5306973651210583,0.44487601647959957,21.248253898082062,0.6102381343489146,0.6210261567271397,1.6946172496905447,0.40628568796505493,0.5550976178244197,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,152.576,0.728390690579487,0.75,usable_with_caution,True,0.33089219478842463,0.013611783930191157,0.5652226559596201,0.37025273315595875,0.29173103779668186,0.23809238759495455,0.5316245363518973,0.44620218652476706,21.283507234215982,0.5845887731499108,0.6310785592669899,1.7082842874825364,0.39856822890015847,0.5641943255833759,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,152.832,0.55,0.35,artifact_suspected,True,0.30121606026230024,0.013994324863146923,0.5595835893507872,0.3361924945485155,0.2956601289593809,0.263269834429687,0.5108512421836102,0.4189539956388125,21.050509039571722,0.6433484966819611,0.6085136548999394,1.4655241538441992,0.34716661334575244,0.6126352762157373,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,153.088,0.55,0.35,artifact_suspected,True,0.2800562675435043,0.015199227043958081,0.5548755221033829,0.31029720190576254,0.3004074074416076,0.28414750448911574,0.49603938728045305,0.3982377615246101,20.38783723767165,0.7129633533661085,0.5837836507281648,1.1282153737427467,0.2381744247300186,0.7121201134258056,gamma
