freq_hz,psd_v2_per_hz
42.25,1.6005761795863327e-15
42.5,1.810283712134931e-15
42.75,1.0467219787057745e-15
43.0,4.726011841849988e-16
43.25,4.2933057490239494e-16
43.5,4.519837989260595e-16
43.75,4.0841415382619677e-16
44.0,4.236404424157165e-16
44.25,3.076136524716658e-16
44.5,2.0308392384088846e-16
44.75,3.113920825724517e-16
45.0,4.1931932700477743e-16
45.25,4.808857880046848e-16
45.5,5.687429793695653e-16
45.75,7.478566475801282e-16
46.0,8.378164830347237e-16
46.25,1.0605494837963252e-15
46.5,1.3386121192836868e-15
46.75,8.337779658922568e-16
47.0,6.190231137952732e-16
47.25,4.183624039168889e-16
47.5,5.66211173262328e-16
47.75,6.475840775581245e-16
48.0,8.50706657876615e-16
48.25,1.0660151152541104e-15
48.5,4.782538172464334e-16
48.75,2.625030489077516e-16
49.0,1.8420271562125022e-16
49.25,3.4337582389603505e-16
49.5,3.256069541851744e-16
49.75,3.1654374225603395e-16
50.0,4.070648664902952e-16
50.25,5.490741474631766e-16
50.5,2.867647439148792e-16
50.75,2.3961451284948623e-16
51.0,3.826327215698672e-16
51.25,1.8702478474376926e-16
51.5,1.8319985743075976e-16
51.75,4.752813433194916e-16
52.0,7.138526603602924e-16
52.25,8.573963222272064e-16
52.5,1.1301770679747914e-15
52.75,1.0064762702092931e-15
53.0,3.269648574187021e-16
53.25,2.5508530874811307e-16
53.5,3.723921078800734e-16
53.75,4.56900433085166e-16
54.0,3.3755815013838153e-16
54.25,4.087711579666853e-16
54.5,3.6577011680337267e-16
54.75,1.8730583692108308e-16
55.0,2.562971525490253e-16
55.25,2.4627879477672924e-16
55.5,3.218262430744161e-16
55.75,4.353306886368557e-16
56.0,4.956821934851762e-16
56.25,2.4038940797205787e-16
56.5,3.431246025401268e-16
56.75,3.744658341445728e-16
57.0,2.645758425145702e-16
57.25,3.0689008082296876e-16
57.5,5.807318584643895e-16
57.75,6.190532367353424e-16
58.0,5.104065537919164e-16
58.25,5.683388935073856e-16
58.5,5.769804984851834e-16
58.75,3.0374187105445315e-16
59.0,1.9442354338137434e-16
59.25,1.3323720964382438e-16
59.5,2.723374567642354e-16
59.75,2.014385104533342e-16
60.0,2.77767475919021e-16
60.25,2.216878660429959e-16
60.5,2.1782677576998644e-16
60.75,3.06022757672006e-16
61.0,2.0836969395103876e-16
61.25,1.4539316848154235e-16
61.5,1.0469569428396987e-16
61.75,9.031428140005607e-17
62.0,4.12873533832676e-17
62.25,6.291900412736638e-17
62.5,1.022727821684903e-16
62.75,1.9581751523583803e-16
63.0,2.33381218520974e-16
63.25,3.5551611730678367e-16
63.5,3.751732822408907e-16
63.75,2.3807370274493063e-16
64.0,2.3730771641786735e-16
64.25,2.144885855137233e-16
64.5,1.4436241233874507e-16
64.75,1.3050515447173763e-16
65.0,1.1088902881105464e-16
65.25,1.1230330314600487e-16
65.5,1.2948449219708268e-16
