capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,13.056,1.0,1.0,clean,0.35466038162223396,0.5525879506576008,0.3001455438725801,0.2536199653773759,0.5500744742966809,0.36076198075537014,0.5455511163200097,0.35289597230190073,True,13.380348149233956,0.4527365753444287,0.6883560426342585,2.660733277818681,0.48495734492929327,0.46189373665407485,gamma
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,13.312,1.0,1.0,clean,0.3421889738991607,0.5636862561656923,0.29541091431540306,0.25419394155973574,0.5576379359018572,0.3521058512955682,0.539851622965076,0.3533551532477886,True,12.413732644642955,0.43409511794111527,0.697303817218133,2.860119625125683,0.5233263775111597,0.4242280238679136,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,13.568,1.0,1.0,clean,0.33599558203927227,0.5692208761133628,0.29031567379081274,0.25606461396337016,0.5605562836488425,0.34863405818169757,0.5332074246066414,0.35485169117069615,True,11.471396998956017,0.4628077640509403,0.6836168255123202,2.317401335027389,0.49204255094252847,0.44094140702790985,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,13.824,1.0,1.0,clean,0.3163617886846368,0.5839005976822231,0.28577693738211507,0.26370422273417193,0.5709051869031189,0.3350489514779581,0.5256645174601926,0.36096337818733754,True,10.153180064408462,0.3408206721362185,0.7458118902679052,2.1642892284386654,0.4529890688868125,0.48018460474963276,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,14.08,0.0,0.0,bad,0.360434959400324,0.5637644542384896,0.21719047241040745,0.20041520927797069,0.5538879420463703,0.37463720312324816,0.4715050332697464,0.3103321674223765,False,34.900766467130076,0.29076024322183586,0.7747372180402925,0.7073129218429252,0.24415688144636935,0.7316303874283354,gamma
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,14.336,0.0,0.0,bad,0.39393056914424623,0.5484609852212521,0.16506475903190967,0.1523155590512577,0.5409548359552414,0.4047242743736686,0.4303438252850073,0.27185244724100616,False,364.4581489686314,0.6545409942385159,0.604397233718383,1.7021940659276535,0.8072951053390767,0.1465854251408625,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,14.592,0.0,0.0,bad,0.4193872325496271,0.5368303487681516,0.12544921686425137,0.11575982487895586,0.5311256753259834,0.42759044852398814,0.39906130721660554,0.2426078599031647,False,711.0296476586415,0.7418912053953799,0.5740886669033843,0.5836946802273646,0.611328999981214,0.27767970652368257,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,14.848,0.0,0.0,bad,0.43873429673771663,0.5279910650637952,0.09534140481683104,0.08797746690800645,0.5236555132477474,0.44496874087823096,0.37528659348462023,0.22038197352640518,False,219.77751057700848,0.8312122794638243,0.5460863337427055,0.87101686500655,0.6247598246983492,0.22279659158529397,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,15.104,0.0,0.0,bad,0.4534380655206646,0.5212732094484844,0.07245946766079159,0.06686287485008491,0.517978190068288,0.4581762430674555,0.3572178110483114,0.20349029988006795,False,131.86255708147561,0.9400299062335041,0.5154559714433361,1.3205149274028412,0.9099673859587563,0.08093916643356504,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,15.36,0.0,0.0,bad,0.4646129297957051,0.5161676391808482,0.05506919542220161,0.05081578488606453,0.5136634244518989,0.4682139447312662,0.3434855363967167,0.19065262790885165,False,225.89176046434113,0.34787092192821845,0.7419108044585898,2.18947601808047,0.7828282865421027,0.17338529117104362,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,15.616,0.0,0.0,bad,0.4731058266447359,0.5122874057774447,0.04185258852087322,0.03861999651340904,0.5103842025834432,0.47584259799576234,0.3330490076615047,0.18089599721072727,False,485.4293571070301,1.1847843718498718,0.45771107340038103,3.305538426162779,0.8589340286567088,0.09668082258228912,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,15.872,0.0,0.0,bad,0.4795604282499993,0.509338428390858,0.03180796727586365,0.029351197350190872,0.5078919939634168,0.4816403744767794,0.3251172458227436,0.17348095788015272,False,765.8824970495633,3.5600937475466434,0.2192937372227467,2.2629965457213896,0.9025397638008655,0.043305130953524174,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,16.128,0.0,0.0,bad,0.48446592546999945,0.5070972055770521,0.024174055129656376,0.02230690998614506,0.5059979154121967,0.48604668460235234,0.31908910682528513,0.16784552798891608,False,827.3979362781156,0.5418946792588689,0.6485527276542615,3.40536089261129,0.873621574295373,0.09462383797564206,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,16.384,0.0,0.0,bad,0.4881941033571996,0.5053938762385596,0.018372281898538845,0.016953251589470246,0.5045584157132695,0.4893954802977878,0.3145077211872167,0.16356260127157624,False,904.0776493129149,1.1777831039400266,0.4591825504480813,1.950068850137736,0.8281885754277412,0.11815687436362166,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,16.64,0.0,0.0,bad,0.4910275185514717,0.5040993459413052,0.013962934242889522,0.012884471207997386,0.5034643959420848,0.4919405650263187,0.3110258681022847,0.16030757696639794,False,1180.8869436397636,0.7139352495967446,0.5834526130607185,1.120908587986877,0.7138169669357048,0.2156350978102498,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,16.896,0.0,0.0,bad,0.4931809140991185,0.503115502915392,0.010611830024596038,0.009792198118078015,0.5026329409159844,0.4938748294200022,0.3083796597577364,0.15783375849446243,False,1302.0807767656652,0.8817307038951004,0.5314256699562958,1.0753181153661426,0.6100687626836249,0.3000652553575903,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,17.152,0.0,0.0,bad,0.4948174947153301,0.5023677822156979,0.00806499081869299,0.007442070569739292,0.5020010350961481,0.49534487035920166,0.30636854141587966,0.15595365645579146,False,1397.9289451733823,1.0112494030903156,0.4972033793812141,0.7626247792500993,0.5519075355558357,0.3484369713559429,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,17.408,0.0,0.0,bad,0.4960612959836509,0.5017995144839305,0.006129393022206672,0.005655973633001862,0.5015207866730726,0.49646210147299324,0.30484009147606855,0.1545247789064015,False,1480.0527343304134,0.6993547175232673,0.5884586600334359,0.6042889693880468,0.505933853903106,0.40760941697102526,delta
20260528-145041_s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,s01_20260528_ear_eeg_ch1_only_01_eyes_open_rest_60s,0,17.664,0.0,0.0,bad,0.49700658494757466,0.5013676310077871,0.0046583386968770705,0.004298539961081415,0.5011557978715352,0.49731119711947486,0.3036784695218121,0.15343883196886515,False,1492.917966323186,0.7222129877293384,0.580648274702405,0.6213602003366854,0.5321849083239891,0.3819786088456395,delta
