freq_hz,psd_v2_per_hz
28.25,4.4181094166317073e-16
28.5,5.274885497404689e-16
28.75,3.20262074695352e-16
29.0,3.9421247921499455e-16
29.25,2.247294662049624e-16
29.5,1.8792022152734043e-16
29.75,2.5997701637103807e-16
30.0,1.428995193878006e-16
30.25,1.351119854049288e-16
30.5,1.4561823326979558e-16
30.75,2.5181886357435433e-16
31.0,2.3261083265328627e-16
31.25,2.5823776344536316e-16
31.5,2.374960713420029e-16
31.75,2.4423342606515436e-16
32.0,2.9246938699962766e-16
32.25,2.2830692784282516e-16
32.5,2.7675214358958027e-16
32.75,2.764116001081107e-16
33.0,1.3645204145323695e-16
33.25,2.236358168581952e-16
33.5,3.7309972092828245e-16
33.75,3.9201508376619177e-16
34.0,3.7325760686712343e-16
34.25,2.3139418571706005e-16
34.5,3.501078827855378e-16
34.75,3.520482227410666e-16
35.0,2.9347651538065973e-16
35.25,2.4410676156208203e-16
35.5,3.7653392762058677e-16
35.75,3.236537244809204e-16
36.0,3.077126923823208e-16
36.25,4.2963575067527735e-16
36.5,3.8491356402662e-16
36.75,2.7828296205886934e-16
37.0,2.1411778920110466e-16
37.25,1.4764061763449073e-16
37.5,2.8154419522681434e-16
37.75,2.3460591593198594e-16
38.0,2.555009461415499e-16
38.25,1.7994886575541698e-16
38.5,2.7809425499041295e-16
38.75,2.983278879447275e-16
39.0,2.9393780908382833e-16
39.25,2.760115237559472e-16
39.5,2.701152678130153e-16
39.75,2.01266860368075e-16
40.0,1.6372121578313358e-16
40.25,2.8064230820766487e-16
40.5,2.84574431989431e-16
40.75,3.2889286342424904e-16
41.0,3.7383404679176035e-16
41.25,3.412895442645273e-16
41.5,3.67628205062749e-16
41.75,4.331064575318268e-16
42.0,3.710671940315272e-16
42.25,3.7869376920900163e-16
42.5,5.179555800414166e-16
42.75,5.531316725607704e-16
43.0,4.828086589187688e-16
43.25,4.656129908744091e-16
43.5,5.307878666344148e-16
43.75,3.798926665362613e-16
44.0,4.851405092629855e-16
44.25,7.4938394573428035e-16
44.5,7.669597631260242e-16
44.75,5.628392330811504e-16
45.0,8.96912273533446e-16
45.25,1.0043401817545e-15
45.5,7.256673084962003e-16
45.75,6.182955679346182e-16
46.0,1.022820568133058e-15
46.25,8.847875555214077e-16
46.5,1.0156992521492733e-15
46.75,1.684551305426049e-15
47.0,1.9170725811042003e-15
47.25,1.48828344284682e-15
47.5,2.2565934151167633e-15
47.75,2.7198011918905465e-15
48.0,2.2635007750832773e-15
48.25,2.0795816669642966e-15
48.5,3.1075060380372243e-15
48.75,2.7348208208657756e-15
49.0,2.974662472915822e-15
49.25,4.34062473475154e-15
49.5,5.021318304000791e-15
49.75,3.439925197041901e-15
50.0,4.2579549460374945e-15
50.25,3.65833489628234e-15
50.5,2.660560899080328e-15
50.75,2.3323937796680786e-15
51.0,2.9280552681097186e-15
51.25,1.877470907652013e-15
51.5,1.61409665567294e-15
51.75,2.0559210153615802e-15
52.0,2.1520902191282517e-15
52.25,1.2366045549998043e-15
52.5,1.2443834810095381e-15
52.75,1.1318079591758939e-15
53.0,9.085706084183563e-16
53.25,8.262983311144419e-16
53.5,1.0787284596083506e-15
53.75,7.802814233552033e-16
54.0,6.153635328445703e-16
54.25,7.182397103479291e-16
54.5,6.913302876118349e-16
54.75,3.4552552172926464e-16
55.0,4.0930124589137125e-16
55.25,3.615119814418941e-16
55.5,2.7650268087939706e-16
55.75,2.688191286203475e-16
56.0,3.772234837151992e-16
56.25,2.235752160059667e-16
56.5,2.5576144304481064e-16
56.75,2.6984760085419237e-16
57.0,2.7759062345427934e-16
57.25,1.7757605143790224e-16
57.5,1.7671949758497327e-16
57.75,2.582058642050447e-16
58.0,2.275091993747247e-16
58.25,1.896464841610427e-16
58.5,2.06120776774558e-16
58.75,1.5324826060643467e-16
59.0,8.306224437374414e-17
59.25,1.1151356286032695e-16
59.5,1.1868359054333644e-16
59.75,8.609612638311534e-17
60.0,8.60338148215106e-17
60.25,9.726645491483202e-17
60.5,9.102783015999156e-17
60.75,7.653098474818304e-17
61.0,9.051542382481003e-17
61.25,1.3302870970883166e-16
61.5,1.0351354129351199e-16
61.75,1.1852529496240255e-16
62.0,1.2405907898354472e-16
62.25,8.228218517526906e-17
62.5,5.626378473168974e-17
62.75,7.675866884613088e-17
63.0,6.224019850101859e-17
63.25,5.530039055177888e-17
63.5,6.657551109695545e-17
63.75,7.556339716643524e-17
64.0,6.031842751407314e-17
64.25,8.215605426210179e-17
64.5,9.208892638222633e-17
64.75,8.383427329854302e-17
65.0,5.4611779600833487e-17
65.25,5.368815855071737e-17
65.5,3.848637105830437e-17
65.75,2.2581172305757072e-17
66.0,3.027353516769996e-17
66.25,3.937193108196901e-17
66.5,3.848877459429056e-17
66.75,4.2848380227567665e-17
67.0,3.8956817051162035e-17
67.25,3.238777474733382e-17
67.5,1.879578559009694e-17
67.75,3.25863982601017e-17
68.0,3.134709089816275e-17
68.25,3.005464858048676e-17
68.5,2.6415981905399718e-17
68.75,2.5116399452311102e-17
69.0,1.1484822269902285e-17
69.25,2.0336352889976632e-17
69.5,2.11181232860101e-17
69.75,2.6306977483074023e-17
70.0,2.662116397090361e-17
70.25,3.3263478428592774e-17
70.5,2.8117827188595424e-17
70.75,2.6383236045907318e-17
71.0,1.813263857765418e-17
71.25,2.134020556089363e-17
71.5,1.3296208398919815e-17
71.75,1.4088025972199048e-17
72.0,1.4933900370146467e-17
72.25,1.1489095827487525e-17
72.5,5.506181350688856e-18
72.75,1.1209953205303672e-17
73.0,1.1726599552730518e-17
73.25,1.0725500220232484e-17
73.5,1.1025669586310708e-17
73.75,1.5768096617434057e-17
74.0,2.0870798140062906e-17
74.25,1.9277105552816533e-17
74.5,1.6503666473291883e-17
74.75,1.6557252924855184e-17
75.0,9.41902709372083e-18
75.25,5.7824118045199646e-18
75.5,1.03391619759096e-17
75.75,6.683252981678684e-18
76.0,6.8473976781160085e-18
76.25,1.3941209109313187e-17
76.5,1.4050354260503902e-17
76.75,1.0245255908689851e-17
77.0,1.2006035450110439e-17
77.25,1.1037109384173706e-17
77.5,6.386849880272952e-18
77.75,7.764520533220607e-18
78.0,8.811958305984141e-18
78.25,7.70251371161594e-18
78.5,4.322668108583639e-18
78.75,5.904241164541467e-18
79.0,4.2783375293175964e-18
