t_capture_sec,timestamp_unix,block_idx,sample_idx,sample_in_block,status,ch1_uV,ch2_uV,ch3_uV,ch4_uV
0.002150106000044616,1779566272.5734477,25710,207149,0,12582912,27,0,0,0
0.002150106000044616,1779566272.5734477,25710,207150,1,12582912,21,0,0,0
0.002150106000044616,1779566272.5734477,25710,207151,2,12582912,16,0,0,0
0.002150106000044616,1779566272.5734477,25710,207152,3,12582912,12,0,0,0
0.002150106000044616,1779566272.5734477,25710,207153,4,12582912,13,0,0,0
0.002150106000044616,1779566272.5734477,25710,207154,5,12582912,17,0,0,0
0.002150106000044616,1779566272.5734477,25710,207155,6,12582912,22,0,0,0
0.002150106000044616,1779566272.5734477,25710,207156,7,12582912,24,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207157,0,12582912,18,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207158,1,12582912,10,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207159,2,12582912,4,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207160,3,12582912,1,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207161,4,12582912,6,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207162,5,12582912,15,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207163,6,12582912,20,0,0,0
0.0023200539999379544,1779566272.5736163,25711,207164,7,12582912,17,0,0,0
0.04449174599994876,1779566272.6157894,25712,207165,0,12582912,16,0,0,0
0.04449174599994876,1779566272.6157894,25712,207166,1,12582912,20,0,0,0
0.04449174599994876,1779566272.6157894,25712,207167,2,12582912,26,0,0,0
0.04449174599994876,1779566272.6157894,25712,207168,3,12582912,21,0,0,0
0.04449174599994876,1779566272.6157894,25712,207169,4,12582912,5,0,0,0
0.04449174599994876,1779566272.6157894,25712,207170,5,12582912,-5,0,0,0
0.04449174599994876,1779566272.6157894,25712,207171,6,12582912,0,0,0,0
0.04449174599994876,1779566272.6157894,25712,207172,7,12582912,12,0,0,0
0.0660741550000239,1779566272.6373723,25713,207173,0,12582912,23,0,0,0
0.0660741550000239,1779566272.6373723,25713,207174,1,12582912,24,0,0,0
0.0660741550000239,1779566272.6373723,25713,207175,2,12582912,14,0,0,0
0.0660741550000239,1779566272.6373723,25713,207176,3,12582912,1,0,0,0
0.0660741550000239,1779566272.6373723,25713,207177,4,12582912,-9,0,0,0
0.0660741550000239,1779566272.6373723,25713,207178,5,12582912,-14,0,0,0
0.0660741550000239,1779566272.6373723,25713,207179,6,12582912,-13,0,0,0
0.0660741550000239,1779566272.6373723,25713,207180,7,12582912,-9,0,0,0
0.10858371199992689,1779566272.679882,25714,207181,0,12582912,-2,0,0,0
0.10858371199992689,1779566272.679882,25714,207182,1,12582912,5,0,0,0
0.10858371199992689,1779566272.679882,25714,207183,2,12582912,6,0,0,0
0.10858371199992689,1779566272.679882,25714,207184,3,12582912,3,0,0,0
0.10858371199992689,1779566272.679882,25714,207185,4,12582912,4,0,0,0
0.10858371199992689,1779566272.679882,25714,207186,5,12582912,9,0,0,0
0.10858371199992689,1779566272.679882,25714,207187,6,12582912,16,0,0,0
0.10858371199992689,1779566272.679882,25714,207188,7,12582912,16,0,0,0
0.130232839999735,1779566272.7015312,25715,207189,0,12582912,8,0,0,0
0.130232839999735,1779566272.7015312,25715,207190,1,12582912,4,0,0,0
0.130232839999735,1779566272.7015312,25715,207191,2,12582912,8,0,0,0
0.130232839999735,1779566272.7015312,25715,207192,3,12582912,14,0,0,0
0.130232839999735,1779566272.7015312,25715,207193,4,12582912,13,0,0,0
0.130232839999735,1779566272.7015312,25715,207194,5,12582912,6,0,0,0
0.130232839999735,1779566272.7015312,25715,207195,6,12582912,0,0,0,0
0.130232839999735,1779566272.7015312,25715,207196,7,12582912,-6,0,0,0
0.20364991499991447,1779566272.7749488,25716,207197,0,12582912,-10,0,0,0
0.20364991499991447,1779566272.7749488,25716,207198,1,12582912,-5,0,0,0
0.20364991499991447,1779566272.7749488,25716,207199,2,12582912,6,0,0,0
0.20364991499991447,1779566272.7749488,25716,207200,3,12582912,13,0,0,0
0.20364991499991447,1779566272.7749488,25716,207201,4,12582912,10,0,0,0
0.20364991499991447,1779566272.7749488,25716,207202,5,12582912,0,0,0,0
0.20364991499991447,1779566272.7749488,25716,207203,6,12582912,-5,0,0,0
0.20364991499991447,1779566272.7749488,25716,207204,7,12582912,-4,0,0,0
0.20396783199976198,1779566272.7752647,25717,207205,0,12582912,2,0,0,0
0.20396783199976198,1779566272.7752647,25717,207206,1,12582912,8,0,0,0
0.20396783199976198,1779566272.7752647,25717,207207,2,12582912,9,0,0,0
0.20396783199976198,1779566272.7752647,25717,207208,3,12582912,7,0,0,0
0.20396783199976198,1779566272.7752647,25717,207209,4,12582912,9,0,0,0
0.20396783199976198,1779566272.7752647,25717,207210,5,12582912,14,0,0,0
0.20396783199976198,1779566272.7752647,25717,207211,6,12582912,16,0,0,0
0.20396783199976198,1779566272.7752647,25717,207212,7,12582912,10,0,0,0
0.27663370899972506,1779566272.847932,25718,207213,0,12582912,4,0,0,0
0.27663370899972506,1779566272.847932,25718,207214,1,12582912,3,0,0,0
0.27663370899972506,1779566272.847932,25718,207215,2,12582912,6,0,0,0
0.27663370899972506,1779566272.847932,25718,207216,3,12582912,5,0,0,0
0.27663370899972506,1779566272.847932,25718,207217,4,12582912,2,0,0,0
0.27663370899972506,1779566272.847932,25718,207218,5,12582912,2,0,0,0
0.27663370899972506,1779566272.847932,25718,207219,6,12582912,3,0,0,0
0.27663370899972506,1779566272.847932,25718,207220,7,12582912,0,0,0,0
0.2769490219998261,1779566272.848246,25719,207221,0,12582912,-3,0,0,0
0.2769490219998261,1779566272.848246,25719,207222,1,12582912,-2,0,0,0
0.2769490219998261,1779566272.848246,25719,207223,2,12582912,2,0,0,0
0.2769490219998261,1779566272.848246,25719,207224,3,12582912,5,0,0,0
0.2769490219998261,1779566272.848246,25719,207225,4,12582912,7,0,0,0
0.2769490219998261,1779566272.848246,25719,207226,5,12582912,8,0,0,0
0.2769490219998261,1779566272.848246,25719,207227,6,12582912,3,0,0,0
0.2769490219998261,1779566272.848246,25719,207228,7,12582912,-2,0,0,0
0.29859627499990893,1779566272.8698947,25720,207229,0,12582912,0,0,0,0
0.29859627499990893,1779566272.8698947,25720,207230,1,12582912,4,0,0,0
0.29859627499990893,1779566272.8698947,25720,207231,2,12582912,3,0,0,0
0.29859627499990893,1779566272.8698947,25720,207232,3,12582912,-2,0,0,0
0.29859627499990893,1779566272.8698947,25720,207233,4,12582912,-6,0,0,0
0.29859627499990893,1779566272.8698947,25720,207234,5,12582912,-2,0,0,0
0.29859627499990893,1779566272.8698947,25720,207235,6,12582912,12,0,0,0
0.29859627499990893,1779566272.8698947,25720,207236,7,12582912,16,0,0,0
0.3203026419996604,1779566272.8916008,25721,207237,0,12582912,9,0,0,0
0.3203026419996604,1779566272.8916008,25721,207238,1,12582912,2,0,0,0
0.3203026419996604,1779566272.8916008,25721,207239,2,12582912,-3,0,0,0
0.3203026419996604,1779566272.8916008,25721,207240,3,12582912,-3,0,0,0
0.3203026419996604,1779566272.8916008,25721,207241,4,12582912,2,0,0,0
0.3203026419996604,1779566272.8916008,25721,207242,5,12582912,13,0,0,0
0.3203026419996604,1779566272.8916008,25721,207243,6,12582912,24,0,0,0
0.3203026419996604,1779566272.8916008,25721,207244,7,12582912,23,0,0,0
