t_capture_sec,timestamp_unix,block_idx,sample_idx,sample_in_block,status,ch1_uV,ch2_uV,ch3_uV,ch4_uV
0.005386784999700467,1779967043.954484,61364,493326,0,12582912,39,0,0,0
0.005386784999700467,1779967043.954484,61364,493327,1,12582912,27,0,0,0
0.005386784999700467,1779967043.954484,61364,493328,2,12582912,28,0,0,0
0.005386784999700467,1779967043.954484,61364,493329,3,12582912,48,0,0,0
0.005386784999700467,1779967043.954484,61364,493330,4,12582912,24,0,0,0
0.005386784999700467,1779967043.954484,61364,493331,5,12582912,-123,0,0,0
0.005386784999700467,1779967043.954484,61364,493332,6,12582912,-375,0,0,0
0.005386784999700467,1779967043.954484,61364,493333,7,12582912,-535,0,0,0
0.04799955099997533,1779967043.9970975,61365,493334,0,12582912,-426,0,0,0
0.04799955099997533,1779967043.9970975,61365,493335,1,12582912,-175,0,0,0
0.04799955099997533,1779967043.9970975,61365,493336,2,12582912,-78,0,0,0
0.04799955099997533,1779967043.9970975,61365,493337,3,12582912,-205,0,0,0
0.04799955099997533,1779967043.9970975,61365,493338,4,12582912,-331,0,0,0
0.04799955099997533,1779967043.9970975,61365,493339,5,12582912,-257,0,0,0
0.04799955099997533,1779967043.9970975,61365,493340,6,12582912,-66,0,0,0
0.04799955099997533,1779967043.9970975,61365,493341,7,12582912,9,0,0,0
0.09507654799972443,1779967044.0441751,61366,493342,0,12582912,-90,0,0,0
0.09507654799972443,1779967044.0441751,61366,493343,1,12582912,-194,0,0,0
0.09507654799972443,1779967044.0441751,61366,493344,2,12582912,-146,0,0,0
0.09507654799972443,1779967044.0441751,61366,493345,3,12582912,-4,0,0,0
0.09507654799972443,1779967044.0441751,61366,493346,4,12582912,53,0,0,0
0.09507654799972443,1779967044.0441751,61366,493347,5,12582912,-29,0,0,0
0.09507654799972443,1779967044.0441751,61366,493348,6,12582912,-121,0,0,0
0.09507654799972443,1779967044.0441751,61366,493349,7,12582912,-89,0,0,0
0.11790785699986372,1779967044.0670059,61367,493350,0,12582912,27,0,0,0
0.11790785699986372,1779967044.0670059,61367,493351,1,12582912,74,0,0,0
0.11790785699986372,1779967044.0670059,61367,493352,2,12582912,13,0,0,0
0.11790785699986372,1779967044.0670059,61367,493353,3,12582912,-54,0,0,0
0.11790785699986372,1779967044.0670059,61367,493354,4,12582912,-23,0,0,0
0.11790785699986372,1779967044.0670059,61367,493355,5,12582912,70,0,0,0
0.11790785699986372,1779967044.0670059,61367,493356,6,12582912,113,0,0,0
0.11790785699986372,1779967044.0670059,61367,493357,7,12582912,75,0,0,0
0.14086104099988006,1779967044.0899594,61368,493358,0,12582912,29,0,0,0
0.14086104099988006,1779967044.0899594,61368,493359,1,12582912,49,0,0,0
0.14086104099988006,1779967044.0899594,61368,493360,2,12582912,120,0,0,0
0.14086104099988006,1779967044.0899594,61368,493361,3,12582912,153,0,0,0
0.14086104099988006,1779967044.0899594,61368,493362,4,12582912,111,0,0,0
0.14086104099988006,1779967044.0899594,61368,493363,5,12582912,53,0,0,0
0.14086104099988006,1779967044.0899594,61368,493364,6,12582912,48,0,0,0
0.14086104099988006,1779967044.0899594,61368,493365,7,12582912,90,0,0,0
0.20411531799982185,1779967044.153214,61369,493366,0,12582912,120,0,0,0
0.20411531799982185,1779967044.153214,61369,493367,1,12582912,111,0,0,0
0.20411531799982185,1779967044.153214,61369,493368,2,12582912,84,0,0,0
0.20411531799982185,1779967044.153214,61369,493369,3,12582912,77,0,0,0
0.20411531799982185,1779967044.153214,61369,493370,4,12582912,94,0,0,0
0.20411531799982185,1779967044.153214,61369,493371,5,12582912,109,0,0,0
0.20411531799982185,1779967044.153214,61369,493372,6,12582912,104,0,0,0
0.20411531799982185,1779967044.153214,61369,493373,7,12582912,84,0,0,0
0.20559808299958604,1779967044.1546953,61370,493374,0,12582912,67,0,0,0
0.20559808299958604,1779967044.1546953,61370,493375,1,12582912,71,0,0,0
0.20559808299958604,1779967044.1546953,61370,493376,2,12582912,92,0,0,0
0.20559808299958604,1779967044.1546953,61370,493377,3,12582912,112,0,0,0
0.20559808299958604,1779967044.1546953,61370,493378,4,12582912,103,0,0,0
0.20559808299958604,1779967044.1546953,61370,493379,5,12582912,74,0,0,0
0.20559808299958604,1779967044.1546953,61370,493380,6,12582912,56,0,0,0
0.20559808299958604,1779967044.1546953,61370,493381,7,12582912,69,0,0,0
0.24410234899960415,1779967044.1932008,61371,493382,0,12582912,93,0,0,0
0.24410234899960415,1779967044.1932008,61371,493383,1,12582912,90,0,0,0
0.24410234899960415,1779967044.1932008,61371,493384,2,12582912,63,0,0,0
0.24410234899960415,1779967044.1932008,61371,493385,3,12582912,47,0,0,0
0.24410234899960415,1779967044.1932008,61371,493386,4,12582912,58,0,0,0
0.24410234899960415,1779967044.1932008,61371,493387,5,12582912,75,0,0,0
0.24410234899960415,1779967044.1932008,61371,493388,6,12582912,68,0,0,0
0.24410234899960415,1779967044.1932008,61371,493389,7,12582912,37,0,0,0
0.2905098639998869,1779967044.2396088,61372,493390,0,12582912,22,0,0,0
