freq_hz,psd_v2_per_hz
94.75,5.492488830569853e-18
95.0,4.918721811228499e-18
95.25,7.826295207068266e-18
95.5,9.676002598585324e-18
95.75,1.0362733890211944e-17
96.0,1.0050087473000999e-17
96.25,6.954241273277959e-18
96.5,4.775414596812337e-18
96.75,3.869958372323357e-18
97.0,3.026218497321528e-18
97.25,2.8140114106927268e-18
97.5,3.924240018392227e-18
97.75,5.4705439177853444e-18
98.0,8.990456924833901e-18
98.25,8.124013206351906e-18
98.5,9.45433838403334e-18
98.75,7.748769186865674e-18
99.0,7.17385247793831e-18
99.25,5.244589296462023e-18
99.5,3.041080201279986e-18
99.75,4.0612398060989665e-18
100.0,5.054106099132328e-18
100.25,5.093957082082028e-18
100.5,8.909822403408537e-18
100.75,8.375727699148854e-18
101.0,7.642630897789607e-18
101.25,7.094033482850766e-18
101.5,5.0782680246363075e-18
101.75,5.062033538527701e-18
102.0,3.4880085002670894e-18
102.25,3.644984840675156e-18
102.5,2.783603818455051e-18
102.75,3.1498402320993686e-18
103.0,4.867129073200883e-18
103.25,6.6696312536774485e-18
103.5,9.599730058072089e-18
103.75,9.838479161653774e-18
104.0,7.097136221564158e-18
104.25,5.086341543414784e-18
104.5,3.707505092774491e-18
104.75,3.0790224362331472e-18
105.0,3.0288051877002575e-18
105.25,2.832582533472711e-18
105.5,4.025847583487721e-18
105.75,5.055390278263382e-18
106.0,6.967407651941669e-18
106.25,7.86315573660806e-18
106.5,6.8297892181739344e-18
106.75,7.201603622674283e-18
107.0,5.572154985806677e-18
107.25,4.118375845920266e-18
107.5,3.5858937626133265e-18
107.75,3.4521363084283245e-18
108.0,3.732832036435505e-18
108.25,5.0144624866553404e-18
108.5,7.504155221019338e-18
108.75,7.104001380989202e-18
109.0,6.870720911843238e-18
109.25,5.4809642953643065e-18
109.5,4.295370417771043e-18
109.75,4.309340349145215e-18
110.0,4.333240600072202e-18
110.25,3.7419822764228425e-18
110.5,3.660377476360939e-18
110.75,3.603525693848152e-18
111.0,4.3907659242223976e-18
111.25,6.341906571702094e-18
111.5,7.931343517435746e-18
111.75,7.17069995590271e-18
112.0,6.1540449798101745e-18
112.25,5.05228762555638e-18
112.5,3.840528416786714e-18
112.75,4.186142541292984e-18
113.0,3.69808654057649e-18
113.25,2.923390503827118e-18
113.5,4.2155993478115625e-18
113.75,5.0015263916292726e-18
114.0,6.729932827159545e-18
114.25,8.370662901365818e-18
114.5,7.427375007986749e-18
114.75,5.4370337824347754e-18
115.0,4.588160850776555e-18
115.25,2.9130403245237284e-18
115.5,2.4269755682716434e-18
115.75,2.1772282263000665e-18
116.0,2.918412718901032e-18
116.25,4.520082895446154e-18
116.5,5.726657272836414e-18
116.75,5.021914328815422e-18
117.0,6.416311845981294e-18
117.25,7.251207819829968e-18
117.5,5.706759396434655e-18
117.75,5.733591282096425e-18
118.0,3.3741531606257486e-18
118.25,2.5064190446590956e-18
118.5,2.5446291047713917e-18
118.75,4.5316654065748234e-18
119.0,5.5495103480379235e-18
119.25,6.0164660838423664e-18
119.5,8.514928037380936e-18
119.75,8.174487276830432e-18
120.0,7.176411916069771e-18
120.25,6.80898121077031e-18
120.5,4.7626299641095e-18
120.75,3.3466619677058947e-18
121.0,2.7314332347903418e-18
121.25,2.8844001228915123e-18
121.5,4.193854435793493e-18
121.75,5.406780736844073e-18
122.0,8.68321806349654e-18
122.25,8.54540761124996e-18
122.5,8.362864626124248e-18
122.75,6.58765500077451e-18
123.0,5.1927734926135815e-18
123.25,3.9296730198258395e-18
123.5,1.9210988518405107e-18
123.75,2.644331104072106e-18
124.0,3.1739329531045505e-18
124.25,3.632058251177377e-18
124.5,5.956527725174482e-18
124.75,7.593828957632597e-18
125.0,6.35126706407765e-18
